"","Participant.Private.ID","Eye.Condition","Task.Name","Spreadsheet","Trial.Number","structure","xR","yR","xL","yL","size","Reaction.Time"
"14176",4476704,"Mono","Fitts's Law","right","1","pos3Size1",41,71,59,71,20,973
"14177",4476704,"Mono","Fitts's Law","right","1","pos3Size1",41,71,59,71,20,1113
"14178",4476704,"Mono","Fitts's Law","right","1","pos1Size3",40,40,60,40,5,1020
"14179",4476704,"Mono","Fitts's Law","right","1","pos1Size3",40,40,60,40,5,1275
"14180",4476704,"Mono","Fitts's Law","right","1","pos3Size3",41,71,59,71,5,1948
"14181",4476704,"Mono","Fitts's Law","right","1","pos3Size3",41,71,59,71,5,1219
"14182",4476704,"Mono","Fitts's Law","right","1","pos5Size2",8,46,92,46,10,1372
"14183",4476704,"Mono","Fitts's Law","right","1","pos5Size2",8,46,92,46,10,947
"14184",4476704,"Mono","Fitts's Law","right","1","pos3Size2",41,71,59,71,10,1081
"14185",4476704,"Mono","Fitts's Law","right","1","pos3Size2",41,71,59,71,10,980
"14186",4476704,"Mono","Fitts's Law","right","1","pos4Size1",74,74,26,74,20,1766
"14187",4476704,"Mono","Fitts's Law","right","1","pos4Size1",74,74,26,74,20,1105
"14188",4476704,"Mono","Fitts's Law","right","1","pos2Size2",20,25,80,25,10,1496
"14189",4476704,"Mono","Fitts's Law","right","1","pos2Size2",20,25,80,25,10,979
"14190",4476704,"Mono","Fitts's Law","right","1","pos1Size1",40,40,60,40,20,1262
"14191",4476704,"Mono","Fitts's Law","right","1","pos1Size1",40,40,60,40,20,936
"14192",4476704,"Mono","Fitts's Law","right","1","pos2Size3",20,25,80,25,5,965
"14193",4476704,"Mono","Fitts's Law","right","1","pos2Size3",20,25,80,25,5,1116
"14194",4476704,"Mono","Fitts's Law","right","1","pos1Size2",40,40,60,40,10,1032
"14195",4476704,"Mono","Fitts's Law","right","1","pos1Size2",40,40,60,40,10,1081
"14196",4476704,"Mono","Fitts's Law","right","1","pos4Size2",74,74,26,74,10,1191
"14197",4476704,"Mono","Fitts's Law","right","1","pos4Size2",74,74,26,74,10,1162
"14198",4476704,"Mono","Fitts's Law","right","1","pos5Size3",8,46,92,46,5,1595
"14199",4476704,"Mono","Fitts's Law","right","1","pos5Size3",8,46,92,46,5,1015
"14200",4476704,"Mono","Fitts's Law","right","1","pos5Size1",8,46,92,46,20,862
"14201",4476704,"Mono","Fitts's Law","right","1","pos5Size1",8,46,92,46,20,842
"14202",4476704,"Mono","Fitts's Law","right","2","pos5Size1",8,46,92,46,20,1756
"14203",4476704,"Mono","Fitts's Law","right","2","pos5Size1",8,46,92,46,20,1031
"14204",4476704,"Mono","Fitts's Law","right","2","pos2Size1",20,25,80,25,20,884
"14205",4476704,"Mono","Fitts's Law","right","2","pos2Size1",20,25,80,25,20,820
"14206",4476704,"Mono","Fitts's Law","right","2","pos4Size1",74,74,26,74,20,2407
"14207",4476704,"Mono","Fitts's Law","right","2","pos4Size1",74,74,26,74,20,1205
"14208",4476704,"Mono","Fitts's Law","right","2","pos3Size3",41,71,59,71,5,1236
"14209",4476704,"Mono","Fitts's Law","right","2","pos3Size3",41,71,59,71,5,1118
"14210",4476704,"Mono","Fitts's Law","right","2","pos1Size2",40,40,60,40,10,1084
"14211",4476704,"Mono","Fitts's Law","right","2","pos1Size2",40,40,60,40,10,1130
"14212",4476704,"Mono","Fitts's Law","right","2","pos5Size2",8,46,92,46,10,1255
"14213",4476704,"Mono","Fitts's Law","right","2","pos5Size2",8,46,92,46,10,994
"14214",4476704,"Mono","Fitts's Law","right","2","pos4Size2",74,74,26,74,10,964
"14215",4476704,"Mono","Fitts's Law","right","2","pos4Size2",74,74,26,74,10,1236
"14216",4476704,"Mono","Fitts's Law","right","2","pos1Size3",40,40,60,40,5,2699
"14217",4476704,"Mono","Fitts's Law","right","2","pos1Size3",40,40,60,40,5,1434
"14218",4476704,"Mono","Fitts's Law","right","2","pos5Size3",8,46,92,46,5,1381
"14219",4476704,"Mono","Fitts's Law","right","2","pos5Size3",8,46,92,46,5,975
"14220",4476704,"Mono","Fitts's Law","right","2","pos3Size1",41,71,59,71,20,1030
"14221",4476704,"Mono","Fitts's Law","right","2","pos3Size1",41,71,59,71,20,1124
"14222",4476704,"Mono","Fitts's Law","right","2","pos2Size2",20,25,80,25,10,1315
"14223",4476704,"Mono","Fitts's Law","right","2","pos2Size2",20,25,80,25,10,988
"14224",4476704,"Mono","Fitts's Law","right","2","pos2Size3",20,25,80,25,5,1087
"14225",4476704,"Mono","Fitts's Law","right","2","pos2Size3",20,25,80,25,5,927
"14226",4476704,"Mono","Fitts's Law","right","2","pos4Size3",74,74,26,74,5,868
"14227",4476704,"Mono","Fitts's Law","right","2","pos4Size3",74,74,26,74,5,1316
"14228",4476704,"Mono","Fitts's Law","right","2","pos1Size1",40,40,60,40,20,1318
"14229",4476704,"Mono","Fitts's Law","right","2","pos1Size1",40,40,60,40,20,1038
"14230",4476704,"Mono","Fitts's Law","right","2","pos3Size2",41,71,59,71,10,1337
"14231",4476704,"Mono","Fitts's Law","right","2","pos3Size2",41,71,59,71,10,1218
"14232",4476704,"Mono","Fitts's Law","right","3","pos4Size2",74,74,26,74,10,1369
"14233",4476704,"Mono","Fitts's Law","right","3","pos4Size2",74,74,26,74,10,1193
"14234",4476704,"Mono","Fitts's Law","right","3","pos2Size3",20,25,80,25,5,1360
"14235",4476704,"Mono","Fitts's Law","right","3","pos2Size3",20,25,80,25,5,1096
"14236",4476704,"Mono","Fitts's Law","right","3","pos2Size1",20,25,80,25,20,1099
"14237",4476704,"Mono","Fitts's Law","right","3","pos2Size1",20,25,80,25,20,1026
"14238",4476704,"Mono","Fitts's Law","right","3","pos3Size1",41,71,59,71,20,1826
"14239",4476704,"Mono","Fitts's Law","right","3","pos3Size1",41,71,59,71,20,1044
"14240",4476704,"Mono","Fitts's Law","right","3","pos3Size3",41,71,59,71,5,1444
"14241",4476704,"Mono","Fitts's Law","right","3","pos3Size3",41,71,59,71,5,1177
"14242",4476704,"Mono","Fitts's Law","right","3","pos1Size3",40,40,60,40,5,1050
"14243",4476704,"Mono","Fitts's Law","right","3","pos1Size3",40,40,60,40,5,1192
"14244",4476704,"Mono","Fitts's Law","right","3","pos3Size2",41,71,59,71,10,1368
"14245",4476704,"Mono","Fitts's Law","right","3","pos3Size2",41,71,59,71,10,1757
"14246",4476704,"Mono","Fitts's Law","right","3","pos2Size2",20,25,80,25,10,1460
"14247",4476704,"Mono","Fitts's Law","right","3","pos2Size2",20,25,80,25,10,1151
"14248",4476704,"Mono","Fitts's Law","right","3","pos4Size1",74,74,26,74,20,1478
"14249",4476704,"Mono","Fitts's Law","right","3","pos4Size1",74,74,26,74,20,1221
"14250",4476704,"Mono","Fitts's Law","right","3","pos4Size3",74,74,26,74,5,2719
"14251",4476704,"Mono","Fitts's Law","right","3","pos4Size3",74,74,26,74,5,1165
"14252",4476704,"Mono","Fitts's Law","right","3","pos5Size2",8,46,92,46,10,1899
"14253",4476704,"Mono","Fitts's Law","right","3","pos5Size2",8,46,92,46,10,1057
"14254",4476704,"Mono","Fitts's Law","right","3","pos5Size1",8,46,92,46,20,1580
"14255",4476704,"Mono","Fitts's Law","right","3","pos5Size1",8,46,92,46,20,1721
"14256",4476704,"Mono","Fitts's Law","right","3","pos1Size1",40,40,60,40,20,1051
"14257",4476704,"Mono","Fitts's Law","right","3","pos1Size1",40,40,60,40,20,947
"14258",4476704,"Mono","Fitts's Law","right","3","pos1Size2",40,40,60,40,10,3641
"14259",4476704,"Mono","Fitts's Law","right","3","pos1Size2",40,40,60,40,10,1137
"14260",4476704,"Mono","Fitts's Law","right","3","pos5Size3",8,46,92,46,5,1561
"14261",4476704,"Mono","Fitts's Law","right","3","pos5Size3",8,46,92,46,5,1182
"14262",4476704,"Mono","Fitts's Law","right","4","pos2Size1",20,25,80,25,20,1291
"14263",4476704,"Mono","Fitts's Law","right","4","pos2Size1",20,25,80,25,20,1090
"14264",4476704,"Mono","Fitts's Law","right","4","pos5Size2",8,46,92,46,10,1778
"14265",4476704,"Mono","Fitts's Law","right","4","pos5Size2",8,46,92,46,10,1482
"14266",4476704,"Mono","Fitts's Law","right","4","pos3Size1",41,71,59,71,20,875
"14267",4476704,"Mono","Fitts's Law","right","4","pos3Size1",41,71,59,71,20,1196
"14268",4476704,"Mono","Fitts's Law","right","4","pos4Size3",74,74,26,74,5,1206
"14269",4476704,"Mono","Fitts's Law","right","4","pos4Size3",74,74,26,74,5,1559
"14270",4476704,"Mono","Fitts's Law","right","4","pos2Size2",20,25,80,25,10,1414
"14271",4476704,"Mono","Fitts's Law","right","4","pos2Size2",20,25,80,25,10,1238
"14272",4476704,"Mono","Fitts's Law","right","4","pos1Size3",40,40,60,40,5,1398
"14273",4476704,"Mono","Fitts's Law","right","4","pos1Size3",40,40,60,40,5,1081
"14274",4476704,"Mono","Fitts's Law","right","4","pos1Size2",40,40,60,40,10,1357
"14275",4476704,"Mono","Fitts's Law","right","4","pos1Size2",40,40,60,40,10,1027
"14276",4476704,"Mono","Fitts's Law","right","4","pos5Size3",8,46,92,46,5,1604
"14277",4476704,"Mono","Fitts's Law","right","4","pos5Size3",8,46,92,46,5,1452
"14278",4476704,"Mono","Fitts's Law","right","4","pos5Size1",8,46,92,46,20,1010
"14279",4476704,"Mono","Fitts's Law","right","4","pos5Size1",8,46,92,46,20,1000
"14280",4476704,"Mono","Fitts's Law","right","4","pos4Size1",74,74,26,74,20,1148
"14281",4476704,"Mono","Fitts's Law","right","4","pos4Size1",74,74,26,74,20,1105
"14282",4476704,"Mono","Fitts's Law","right","4","pos3Size3",41,71,59,71,5,1356
"14283",4476704,"Mono","Fitts's Law","right","4","pos3Size3",41,71,59,71,5,1480
"14284",4476704,"Mono","Fitts's Law","right","4","pos3Size2",41,71,59,71,10,1330
"14285",4476704,"Mono","Fitts's Law","right","4","pos3Size2",41,71,59,71,10,1144
"14286",4476704,"Mono","Fitts's Law","right","4","pos4Size2",74,74,26,74,10,1205
"14287",4476704,"Mono","Fitts's Law","right","4","pos4Size2",74,74,26,74,10,1181
"14288",4476704,"Mono","Fitts's Law","right","4","pos1Size1",40,40,60,40,20,1365
"14289",4476704,"Mono","Fitts's Law","right","4","pos1Size1",40,40,60,40,20,1243
"14290",4476704,"Mono","Fitts's Law","right","4","pos2Size3",20,25,80,25,5,2280
"14291",4476704,"Mono","Fitts's Law","right","4","pos2Size3",20,25,80,25,5,1456
"14293",4476704,"Mono","Fitts's Law","right","5","pos5Size1",8,46,92,46,20,2909
"14294",4476704,"Mono","Fitts's Law","right","5","pos5Size1",8,46,92,46,20,918
"14295",4476704,"Mono","Fitts's Law","right","5","pos2Size3",20,25,80,25,5,1207
"14296",4476704,"Mono","Fitts's Law","right","5","pos2Size3",20,25,80,25,5,1036
"14297",4476704,"Mono","Fitts's Law","right","5","pos5Size2",8,46,92,46,10,1431
"14298",4476704,"Mono","Fitts's Law","right","5","pos5Size2",8,46,92,46,10,845
"14299",4476704,"Mono","Fitts's Law","right","5","pos5Size3",8,46,92,46,5,934
"14300",4476704,"Mono","Fitts's Law","right","5","pos5Size3",8,46,92,46,5,824
"14301",4476704,"Mono","Fitts's Law","right","5","pos3Size2",41,71,59,71,10,1162
"14302",4476704,"Mono","Fitts's Law","right","5","pos3Size2",41,71,59,71,10,901
"14303",4476704,"Mono","Fitts's Law","right","5","pos2Size1",20,25,80,25,20,1196
"14304",4476704,"Mono","Fitts's Law","right","5","pos2Size1",20,25,80,25,20,800
"14305",4476704,"Mono","Fitts's Law","right","5","pos4Size1",74,74,26,74,20,834
"14306",4476704,"Mono","Fitts's Law","right","5","pos4Size1",74,74,26,74,20,920
"14307",4476704,"Mono","Fitts's Law","right","5","pos3Size1",41,71,59,71,20,1209
"14308",4476704,"Mono","Fitts's Law","right","5","pos3Size1",41,71,59,71,20,874
"14309",4476704,"Mono","Fitts's Law","right","5","pos4Size3",74,74,26,74,5,1267
"14310",4476704,"Mono","Fitts's Law","right","5","pos4Size3",74,74,26,74,5,1532
"14311",4476704,"Mono","Fitts's Law","right","5","pos3Size3",41,71,59,71,5,2702
"14312",4476704,"Mono","Fitts's Law","right","5","pos3Size3",41,71,59,71,5,1829
"14313",4476704,"Mono","Fitts's Law","right","5","pos2Size2",20,25,80,25,10,1304
"14314",4476704,"Mono","Fitts's Law","right","5","pos2Size2",20,25,80,25,10,1047
"14315",4476704,"Mono","Fitts's Law","right","5","pos1Size1",40,40,60,40,20,887
"14316",4476704,"Mono","Fitts's Law","right","5","pos1Size1",40,40,60,40,20,836
"14317",4476704,"Mono","Fitts's Law","right","5","pos4Size2",74,74,26,74,10,1032
"14318",4476704,"Mono","Fitts's Law","right","5","pos4Size2",74,74,26,74,10,1130
"14319",4476704,"Mono","Fitts's Law","right","5","pos1Size3",40,40,60,40,5,1285
"14320",4476704,"Mono","Fitts's Law","right","5","pos1Size3",40,40,60,40,5,1299
"14321",4476704,"Mono","Fitts's Law","right","5","pos1Size2",40,40,60,40,10,2760
"14322",4476704,"Mono","Fitts's Law","right","5","pos1Size2",40,40,60,40,10,998
"14323",4476704,"Mono","Fitts's Law","right","6","pos1Size3",40,40,60,40,5,1897
"14324",4476704,"Mono","Fitts's Law","right","6","pos1Size3",40,40,60,40,5,1254
"14325",4476704,"Mono","Fitts's Law","right","6","pos3Size2",41,71,59,71,10,1491
"14326",4476704,"Mono","Fitts's Law","right","6","pos3Size2",41,71,59,71,10,1326
"14327",4476704,"Mono","Fitts's Law","right","6","pos1Size1",40,40,60,40,20,1405
"14328",4476704,"Mono","Fitts's Law","right","6","pos1Size1",40,40,60,40,20,865
"14329",4476704,"Mono","Fitts's Law","right","6","pos4Size1",74,74,26,74,20,1539
"14330",4476704,"Mono","Fitts's Law","right","6","pos4Size1",74,74,26,74,20,1246
"14331",4476704,"Mono","Fitts's Law","right","6","pos2Size2",20,25,80,25,10,1615
"14332",4476704,"Mono","Fitts's Law","right","6","pos2Size2",20,25,80,25,10,894
"14333",4476704,"Mono","Fitts's Law","right","6","pos1Size2",40,40,60,40,10,637
"14334",4476704,"Mono","Fitts's Law","right","6","pos1Size2",40,40,60,40,10,877
"14335",4476704,"Mono","Fitts's Law","right","6","pos3Size3",41,71,59,71,5,983
"14336",4476704,"Mono","Fitts's Law","right","6","pos3Size3",41,71,59,71,5,1530
"14337",4476704,"Mono","Fitts's Law","right","6","pos4Size2",74,74,26,74,10,1437
"14338",4476704,"Mono","Fitts's Law","right","6","pos4Size2",74,74,26,74,10,1536
"14339",4476704,"Mono","Fitts's Law","right","6","pos5Size1",8,46,92,46,20,1515
"14340",4476704,"Mono","Fitts's Law","right","6","pos5Size1",8,46,92,46,20,873
"14341",4476704,"Mono","Fitts's Law","right","6","pos5Size2",8,46,92,46,10,882
"14342",4476704,"Mono","Fitts's Law","right","6","pos5Size2",8,46,92,46,10,929
"14343",4476704,"Mono","Fitts's Law","right","6","pos3Size1",41,71,59,71,20,967
"14344",4476704,"Mono","Fitts's Law","right","6","pos3Size1",41,71,59,71,20,1158
"14345",4476704,"Mono","Fitts's Law","right","6","pos2Size3",20,25,80,25,5,1388
"14346",4476704,"Mono","Fitts's Law","right","6","pos2Size3",20,25,80,25,5,823
"14347",4476704,"Mono","Fitts's Law","right","6","pos2Size1",20,25,80,25,20,1127
"14348",4476704,"Mono","Fitts's Law","right","6","pos2Size1",20,25,80,25,20,895
"14349",4476704,"Mono","Fitts's Law","right","6","pos5Size3",8,46,92,46,5,1135
"14350",4476704,"Mono","Fitts's Law","right","6","pos5Size3",8,46,92,46,5,1242
"14351",4476704,"Mono","Fitts's Law","right","6","pos4Size3",74,74,26,74,5,990
"14352",4476704,"Mono","Fitts's Law","right","6","pos4Size3",74,74,26,74,5,1319
"14353",4476704,"Mono","Fitts's Law","right","7","pos2Size3",20,25,80,25,5,1812
"14354",4476704,"Mono","Fitts's Law","right","7","pos2Size3",20,25,80,25,5,1333
"14355",4476704,"Mono","Fitts's Law","right","7","pos1Size1",40,40,60,40,20,1143
"14356",4476704,"Mono","Fitts's Law","right","7","pos1Size1",40,40,60,40,20,1239
"14357",4476704,"Mono","Fitts's Law","right","7","pos2Size2",20,25,80,25,10,1023
"14358",4476704,"Mono","Fitts's Law","right","7","pos2Size2",20,25,80,25,10,859
"14359",4476704,"Mono","Fitts's Law","right","7","pos1Size3",40,40,60,40,5,1020
"14360",4476704,"Mono","Fitts's Law","right","7","pos1Size3",40,40,60,40,5,1619
"14361",4476704,"Mono","Fitts's Law","right","7","pos5Size1",8,46,92,46,20,1604
"14362",4476704,"Mono","Fitts's Law","right","7","pos5Size1",8,46,92,46,20,873
"14363",4476704,"Mono","Fitts's Law","right","7","pos4Size3",74,74,26,74,5,1140
"14364",4476704,"Mono","Fitts's Law","right","7","pos4Size3",74,74,26,74,5,1495
"14365",4476704,"Mono","Fitts's Law","right","7","pos3Size3",41,71,59,71,5,1664
"14366",4476704,"Mono","Fitts's Law","right","7","pos3Size3",41,71,59,71,5,1223
"14367",4476704,"Mono","Fitts's Law","right","7","pos1Size2",40,40,60,40,10,1350
"14368",4476704,"Mono","Fitts's Law","right","7","pos1Size2",40,40,60,40,10,988
"14369",4476704,"Mono","Fitts's Law","right","7","pos5Size2",8,46,92,46,10,1197
"14370",4476704,"Mono","Fitts's Law","right","7","pos5Size2",8,46,92,46,10,1143
"14371",4476704,"Mono","Fitts's Law","right","7","pos4Size1",74,74,26,74,20,1116
"14372",4476704,"Mono","Fitts's Law","right","7","pos4Size1",74,74,26,74,20,1185
"14373",4476704,"Mono","Fitts's Law","right","7","pos5Size3",8,46,92,46,5,1385
"14374",4476704,"Mono","Fitts's Law","right","7","pos5Size3",8,46,92,46,5,1474
"14375",4476704,"Mono","Fitts's Law","right","7","pos2Size1",20,25,80,25,20,964
"14376",4476704,"Mono","Fitts's Law","right","7","pos2Size1",20,25,80,25,20,749
"14377",4476704,"Mono","Fitts's Law","right","7","pos3Size2",41,71,59,71,10,744
"14378",4476704,"Mono","Fitts's Law","right","7","pos3Size2",41,71,59,71,10,1165
"14379",4476704,"Mono","Fitts's Law","right","7","pos4Size2",74,74,26,74,10,1664
"14380",4476704,"Mono","Fitts's Law","right","7","pos4Size2",74,74,26,74,10,1258
"14381",4476704,"Mono","Fitts's Law","right","7","pos3Size1",41,71,59,71,20,1492
"14382",4476704,"Mono","Fitts's Law","right","7","pos3Size1",41,71,59,71,20,1066
"14383",4476704,"Mono","Fitts's Law","right","8","pos4Size2",74,74,26,74,10,945
"14384",4476704,"Mono","Fitts's Law","right","8","pos4Size2",74,74,26,74,10,1142
"14385",4476704,"Mono","Fitts's Law","right","8","pos3Size1",41,71,59,71,20,4656
"14386",4476704,"Mono","Fitts's Law","right","8","pos3Size1",41,71,59,71,20,910
"14387",4476704,"Mono","Fitts's Law","right","8","pos1Size2",40,40,60,40,10,1459
"14388",4476704,"Mono","Fitts's Law","right","8","pos1Size2",40,40,60,40,10,1154
"14389",4476704,"Mono","Fitts's Law","right","8","pos4Size3",74,74,26,74,5,1139
"14390",4476704,"Mono","Fitts's Law","right","8","pos4Size3",74,74,26,74,5,1284
"14391",4476704,"Mono","Fitts's Law","right","8","pos5Size2",8,46,92,46,10,1364
"14392",4476704,"Mono","Fitts's Law","right","8","pos5Size2",8,46,92,46,10,1098
"14393",4476704,"Mono","Fitts's Law","right","8","pos5Size3",8,46,92,46,5,1170
"14394",4476704,"Mono","Fitts's Law","right","8","pos5Size3",8,46,92,46,5,1292
"14395",4476704,"Mono","Fitts's Law","right","8","pos5Size1",8,46,92,46,20,1024
"14396",4476704,"Mono","Fitts's Law","right","8","pos5Size1",8,46,92,46,20,927
"14397",4476704,"Mono","Fitts's Law","right","8","pos2Size3",20,25,80,25,5,1305
"14398",4476704,"Mono","Fitts's Law","right","8","pos2Size3",20,25,80,25,5,978
"14399",4476704,"Mono","Fitts's Law","right","8","pos2Size1",20,25,80,25,20,1473
"14400",4476704,"Mono","Fitts's Law","right","8","pos2Size1",20,25,80,25,20,775
"14401",4476704,"Mono","Fitts's Law","right","8","pos2Size2",20,25,80,25,10,993
"14402",4476704,"Mono","Fitts's Law","right","8","pos2Size2",20,25,80,25,10,981
"14403",4476704,"Mono","Fitts's Law","right","8","pos4Size1",74,74,26,74,20,899
"14404",4476704,"Mono","Fitts's Law","right","8","pos4Size1",74,74,26,74,20,1226
"14405",4476704,"Mono","Fitts's Law","right","8","pos3Size2",41,71,59,71,10,1148
"14406",4476704,"Mono","Fitts's Law","right","8","pos3Size2",41,71,59,71,10,1017
"14407",4476704,"Mono","Fitts's Law","right","8","pos1Size1",40,40,60,40,20,1163
"14408",4476704,"Mono","Fitts's Law","right","8","pos1Size1",40,40,60,40,20,1451
"14409",4476704,"Mono","Fitts's Law","right","8","pos1Size3",40,40,60,40,5,1084
"14410",4476704,"Mono","Fitts's Law","right","8","pos1Size3",40,40,60,40,5,1446
"14411",4476704,"Mono","Fitts's Law","right","8","pos3Size3",41,71,59,71,5,1614
"14412",4476704,"Mono","Fitts's Law","right","8","pos3Size3",41,71,59,71,5,1199
"14416",4482002,"Mono","Fitts's Law","right","1","pos5Size1",8,46,92,46,20,2258
"14417",4482002,"Mono","Fitts's Law","right","1","pos5Size1",8,46,92,46,20,1522
"14418",4482002,"Mono","Fitts's Law","right","1","pos2Size2",20,25,80,25,10,1984
"14419",4482002,"Mono","Fitts's Law","right","1","pos2Size2",20,25,80,25,10,1454
"14420",4482002,"Mono","Fitts's Law","right","1","pos3Size3",41,71,59,71,5,1406
"14421",4482002,"Mono","Fitts's Law","right","1","pos3Size3",41,71,59,71,5,2185
"14422",4482002,"Mono","Fitts's Law","right","1","pos2Size1",20,25,80,25,20,2994
"14423",4482002,"Mono","Fitts's Law","right","1","pos2Size1",20,25,80,25,20,1467
"14424",4482002,"Mono","Fitts's Law","right","1","pos4Size3",74,74,26,74,5,2896
"14425",4482002,"Mono","Fitts's Law","right","1","pos4Size3",74,74,26,74,5,2571
"14426",4482002,"Mono","Fitts's Law","right","1","pos4Size2",74,74,26,74,10,2519
"14427",4482002,"Mono","Fitts's Law","right","1","pos4Size2",74,74,26,74,10,2807
"14428",4482002,"Mono","Fitts's Law","right","1","pos5Size3",8,46,92,46,5,2232
"14429",4482002,"Mono","Fitts's Law","right","1","pos5Size3",8,46,92,46,5,1611
"14430",4482002,"Mono","Fitts's Law","right","1","pos1Size3",40,40,60,40,5,1767
"14431",4482002,"Mono","Fitts's Law","right","1","pos1Size3",40,40,60,40,5,2898
"14432",4482002,"Mono","Fitts's Law","right","1","pos3Size2",41,71,59,71,10,2236
"14433",4482002,"Mono","Fitts's Law","right","1","pos3Size2",41,71,59,71,10,2017
"14434",4482002,"Mono","Fitts's Law","right","1","pos3Size1",41,71,59,71,20,1864
"14435",4482002,"Mono","Fitts's Law","right","1","pos3Size1",41,71,59,71,20,1747
"14436",4482002,"Mono","Fitts's Law","right","1","pos5Size2",8,46,92,46,10,1995
"14437",4482002,"Mono","Fitts's Law","right","1","pos5Size2",8,46,92,46,10,1330
"14438",4482002,"Mono","Fitts's Law","right","1","pos1Size2",40,40,60,40,10,2033
"14439",4482002,"Mono","Fitts's Law","right","1","pos1Size2",40,40,60,40,10,2024
"14440",4482002,"Mono","Fitts's Law","right","1","pos1Size1",40,40,60,40,20,3223
"14441",4482002,"Mono","Fitts's Law","right","1","pos1Size1",40,40,60,40,20,1294
"14442",4482002,"Mono","Fitts's Law","right","1","pos2Size3",20,25,80,25,5,1894
"14443",4482002,"Mono","Fitts's Law","right","1","pos2Size3",20,25,80,25,5,1977
"14444",4482002,"Mono","Fitts's Law","right","1","pos4Size1",74,74,26,74,20,1965
"14445",4482002,"Mono","Fitts's Law","right","1","pos4Size1",74,74,26,74,20,1795
"14446",4482002,"Mono","Fitts's Law","right","2","pos2Size1",20,25,80,25,20,2036
"14447",4482002,"Mono","Fitts's Law","right","2","pos2Size1",20,25,80,25,20,1203
"14448",4482002,"Mono","Fitts's Law","right","2","pos5Size3",8,46,92,46,5,1631
"14449",4482002,"Mono","Fitts's Law","right","2","pos5Size3",8,46,92,46,5,1923
"14450",4482002,"Mono","Fitts's Law","right","2","pos3Size3",41,71,59,71,5,1532
"14451",4482002,"Mono","Fitts's Law","right","2","pos3Size3",41,71,59,71,5,2183
"14452",4482002,"Mono","Fitts's Law","right","2","pos3Size2",41,71,59,71,10,1769
"14453",4482002,"Mono","Fitts's Law","right","2","pos3Size2",41,71,59,71,10,1638
"14454",4482002,"Mono","Fitts's Law","right","2","pos2Size3",20,25,80,25,5,1768
"14455",4482002,"Mono","Fitts's Law","right","2","pos2Size3",20,25,80,25,5,1460
"14456",4482002,"Mono","Fitts's Law","right","2","pos5Size2",8,46,92,46,10,1643
"14457",4482002,"Mono","Fitts's Law","right","2","pos5Size2",8,46,92,46,10,1612
"14458",4482002,"Mono","Fitts's Law","right","2","pos1Size1",40,40,60,40,20,1283
"14459",4482002,"Mono","Fitts's Law","right","2","pos1Size1",40,40,60,40,20,1389
"14460",4482002,"Mono","Fitts's Law","right","2","pos3Size1",41,71,59,71,20,1620
"14461",4482002,"Mono","Fitts's Law","right","2","pos3Size1",41,71,59,71,20,1469
"14462",4482002,"Mono","Fitts's Law","right","2","pos4Size1",74,74,26,74,20,2281
"14463",4482002,"Mono","Fitts's Law","right","2","pos4Size1",74,74,26,74,20,2172
"14464",4482002,"Mono","Fitts's Law","right","2","pos5Size1",8,46,92,46,20,2615
"14465",4482002,"Mono","Fitts's Law","right","2","pos5Size1",8,46,92,46,20,1441
"14466",4482002,"Mono","Fitts's Law","right","2","pos2Size2",20,25,80,25,10,1714
"14467",4482002,"Mono","Fitts's Law","right","2","pos2Size2",20,25,80,25,10,1280
"14468",4482002,"Mono","Fitts's Law","right","2","pos1Size3",40,40,60,40,5,1462
"14469",4482002,"Mono","Fitts's Law","right","2","pos1Size3",40,40,60,40,5,1812
"14470",4482002,"Mono","Fitts's Law","right","2","pos4Size2",74,74,26,74,10,1888
"14471",4482002,"Mono","Fitts's Law","right","2","pos4Size2",74,74,26,74,10,1820
"14472",4482002,"Mono","Fitts's Law","right","2","pos1Size2",40,40,60,40,10,1899
"14473",4482002,"Mono","Fitts's Law","right","2","pos1Size2",40,40,60,40,10,1512
"14474",4482002,"Mono","Fitts's Law","right","2","pos4Size3",74,74,26,74,5,1979
"14475",4482002,"Mono","Fitts's Law","right","2","pos4Size3",74,74,26,74,5,2105
"14476",4482002,"Mono","Fitts's Law","right","3","pos5Size2",8,46,92,46,10,2642
"14477",4482002,"Mono","Fitts's Law","right","3","pos5Size2",8,46,92,46,10,1313
"14478",4482002,"Mono","Fitts's Law","right","3","pos2Size1",20,25,80,25,20,1757
"14479",4482002,"Mono","Fitts's Law","right","3","pos2Size1",20,25,80,25,20,1129
"14480",4482002,"Mono","Fitts's Law","right","3","pos4Size3",74,74,26,74,5,2020
"14481",4482002,"Mono","Fitts's Law","right","3","pos4Size3",74,74,26,74,5,1951
"14482",4482002,"Mono","Fitts's Law","right","3","pos5Size3",8,46,92,46,5,3555
"14483",4482002,"Mono","Fitts's Law","right","3","pos5Size3",8,46,92,46,5,1757
"14484",4482002,"Mono","Fitts's Law","right","3","pos2Size2",20,25,80,25,10,1676
"14485",4482002,"Mono","Fitts's Law","right","3","pos2Size2",20,25,80,25,10,1608
"14486",4482002,"Mono","Fitts's Law","right","3","pos3Size1",41,71,59,71,20,3803
"14487",4482002,"Mono","Fitts's Law","right","3","pos3Size1",41,71,59,71,20,1912
"14488",4482002,"Mono","Fitts's Law","right","3","pos1Size3",40,40,60,40,5,2024
"14489",4482002,"Mono","Fitts's Law","right","3","pos1Size3",40,40,60,40,5,1518
