Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,structure,displayR,xR,yR,xL,yL,size,displayL
189,1627574457409,29/07/2021 16:00:57,1627574457571,1,29/07/2021 17:00:57,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,104,7,2,target,Zone2,response_button_image,973.1999999880791,,,redSquare.png,1,0,1,0,,,,,7,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
190,1627574458045,29/07/2021 16:00:58,1627574458204,1,29/07/2021 17:00:58,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,96,7,1,noTarget,Zone1,response_button_image,620.6000000238419,,,orangeSquare.png,1,0,1,0,,,,,7,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
191,1627574458654,29/07/2021 16:00:58,1627574458813,1,29/07/2021 17:00:58,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,96,7,2,target,Zone2,response_button_image,602.8000000119209,,,redSquare.png,1,0,1,0,,,,,7,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
192,1627574459420,29/07/2021 16:00:59,1627574459592,1,29/07/2021 17:00:59,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,103,7,1,noTarget,Zone1,response_button_image,763,,,orangeSquare.png,1,0,1,0,,,,,7,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
193,1627574460272,29/07/2021 16:01:00,1627574460439,1,29/07/2021 17:01:00,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,103,7,2,target,Zone2,response_button_image,840.6000000238419,,,redSquare.png,1,0,1,0,,,,,7,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
194,1627574460883,29/07/2021 16:01:00,1627574461068,1,29/07/2021 17:01:01,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,98,7,1,noTarget,Zone1,response_button_image,618.1999999880791,,,orangeSquare.png,1,0,1,0,,,,,7,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
195,1627574461367,29/07/2021 16:01:01,1627574461542,1,29/07/2021 17:01:01,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,98,7,2,target,Zone2,response_button_image,468.10000002384186,,,redSquare.png,1,0,1,0,,,,,7,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
196,1627574462101,29/07/2021 16:01:02,1627574462275,1,29/07/2021 17:01:02,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,97,7,1,noTarget,Zone1,response_button_image,721.5999999642372,,,orangeSquare.png,1,0,1,0,,,,,7,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
197,1627574462576,29/07/2021 16:01:02,1627574462743,1,29/07/2021 17:01:02,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,97,7,2,target,Zone2,response_button_image,462.5999999642372,,,redSquare.png,1,0,1,0,,,,,7,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
198,1627574463133,29/07/2021 16:01:03,1627574463301,1,29/07/2021 17:01:03,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,99,7,1,noTarget,Zone1,response_button_image,547.5999999642372,,,orangeSquare.png,1,0,1,0,,,,,7,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
199,1627574463655,29/07/2021 16:01:03,1627574463812,1,29/07/2021 17:01:03,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,99,7,2,target,Zone2,response_button_image,504.9000000357628,,,redSquare.png,1,0,1,0,,,,,7,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
200,1627574464226,29/07/2021 16:01:04,1627574464393,1,29/07/2021 17:01:04,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,100,7,1,noTarget,Zone1,response_button_image,569.3000000119209,,,orangeSquare.png,1,0,1,0,,,,,7,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
201,1627574464867,29/07/2021 16:01:04,1627574465044,1,29/07/2021 17:01:05,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,100,7,2,target,Zone2,response_button_image,645,,,redSquare.png,1,0,1,0,,,,,7,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
202,1627574465516,29/07/2021 16:01:05,1627574465677,1,29/07/2021 17:01:05,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,94,7,1,noTarget,Zone1,response_button_image,621.5,,,orangeSquare.png,1,0,1,0,,,,,7,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
203,1627574465860,29/07/2021 16:01:05,1627574466046,1,29/07/2021 17:01:06,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,94,7,2,target,Zone2,response_button_image,363.10000002384186,,,redSquare.png,1,0,1,0,,,,,7,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
204,1627574466474,29/07/2021 16:01:06,1627574466637,1,29/07/2021 17:01:06,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,107,7,1,noTarget,Zone1,response_button_image,579.6000000238419,,,orangeSquare.png,1,0,1,0,,,,,7,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
205,1627574467291,29/07/2021 16:01:07,1627574467463,1,29/07/2021 17:01:07,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,107,7,2,target,Zone2,response_button_image,820.3000000119209,,,redSquare.png,1,0,1,0,,,,,7,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
206,1627574467928,29/07/2021 16:01:07,1627574468089,1,29/07/2021 17:01:08,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,106,7,1,noTarget,Zone1,response_button_image,611.6999999880791,,,orangeSquare.png,1,0,1,0,,,,,7,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
207,1627574468575,29/07/2021 16:01:08,1627574468750,1,29/07/2021 17:01:08,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,106,7,2,target,Zone2,response_button_image,655.1000000238419,,,redSquare.png,1,0,1,0,,,,,7,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
208,1627574469216,29/07/2021 16:01:09,1627574469389,1,29/07/2021 17:01:09,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,102,7,1,noTarget,Zone1,response_button_image,627.8000000119209,,,orangeSquare.png,1,0,1,0,,,,,7,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
209,1627574469732,29/07/2021 16:01:09,1627574469892,1,29/07/2021 17:01:09,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,102,7,2,target,Zone2,response_button_image,496.39999997615814,,,redSquare.png,1,0,1,0,,,,,7,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
210,1627574470122,29/07/2021 16:01:10,1627574470292,1,29/07/2021 17:01:10,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,95,7,1,noTarget,Zone1,response_button_image,388.19999998807907,,,orangeSquare.png,1,0,1,0,,,,,7,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
211,1627574470669,29/07/2021 16:01:10,1627574470837,1,29/07/2021 17:01:10,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,95,7,2,target,Zone2,response_button_image,539.3000000119209,,,redSquare.png,1,0,1,0,,,,,7,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
212,1627574471576,29/07/2021 16:01:11,1627574471745,1,29/07/2021 17:01:11,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,105,7,1,noTarget,Zone1,response_button_image,896.8000000119209,,,orangeSquare.png,1,0,1,0,,,,,7,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
213,1627574472204,29/07/2021 16:01:12,1627574472376,1,29/07/2021 17:01:12,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,105,7,2,target,Zone2,response_button_image,624.6000000238419,,,redSquare.png,1,0,1,0,,,,,7,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
214,1627574473065,29/07/2021 16:01:13,1627574473235,1,29/07/2021 17:01:13,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,114,8,1,noTarget,Zone1,response_button_image,847.3000000119209,,,orangeSquare.png,1,0,1,0,,,,,8,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
215,1627574473722,29/07/2021 16:01:13,1627574473822,1,29/07/2021 17:01:13,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,114,8,2,target,Zone2,response_button_image,581.5,,,redSquare.png,1,0,1,0,,,,,8,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
216,1627574474413,29/07/2021 16:01:14,1627574474576,1,29/07/2021 17:01:14,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,110,8,1,noTarget,Zone1,response_button_image,743.0999999642372,,,orangeSquare.png,1,0,1,0,,,,,8,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
217,1627574475135,29/07/2021 16:01:15,1627574475298,1,29/07/2021 17:01:15,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,110,8,2,target,Zone2,response_button_image,714.6999999880791,,,redSquare.png,1,0,1,0,,,,,8,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
218,1627574475761,29/07/2021 16:01:15,1627574475917,1,29/07/2021 17:01:15,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,116,8,1,noTarget,Zone1,response_button_image,609.0999999642372,,,orangeSquare.png,1,0,1,0,,,,,8,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
219,1627574476401,29/07/2021 16:01:16,1627574476540,1,29/07/2021 17:01:16,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,116,8,2,target,Zone2,response_button_image,617.1000000238419,,,redSquare.png,1,0,1,0,,,,,8,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
220,1627574477308,29/07/2021 16:01:17,1627574477486,1,29/07/2021 17:01:17,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,115,8,1,noTarget,Zone1,response_button_image,930.1999999880791,,,orangeSquare.png,1,0,1,0,,,,,8,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
221,1627574478740,29/07/2021 16:01:18,1627574478904,1,29/07/2021 17:01:18,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,115,8,2,target,Zone2,response_button_image,1409.800000011921,,,redSquare.png,1,0,1,0,,,,,8,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
222,1627574479997,29/07/2021 16:01:19,1627574480162,1,29/07/2021 17:01:20,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,121,8,1,noTarget,Zone1,response_button_image,1246.300000011921,,,orangeSquare.png,1,0,1,0,,,,,8,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
223,1627574480799,29/07/2021 16:01:20,1627574480966,1,29/07/2021 17:01:20,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,121,8,2,target,Zone2,response_button_image,798.2000000476837,,,redSquare.png,1,0,1,0,,,,,8,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
224,1627574481397,29/07/2021 16:01:21,1627574481563,1,29/07/2021 17:01:21,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,117,8,1,noTarget,Zone1,response_button_image,581.8000000119209,,,orangeSquare.png,1,0,1,0,,,,,8,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
225,1627574482044,29/07/2021 16:01:22,1627574482215,1,29/07/2021 17:01:22,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,117,8,2,target,Zone2,response_button_image,645.8000000119209,,,redSquare.png,1,0,1,0,,,,,8,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
226,1627574482585,29/07/2021 16:01:22,1627574482758,1,29/07/2021 17:01:22,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,113,8,1,noTarget,Zone1,response_button_image,532,,,orangeSquare.png,1,0,1,0,,,,,8,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
227,1627574483106,29/07/2021 16:01:23,1627574483269,1,29/07/2021 17:01:23,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,113,8,2,target,Zone2,response_button_image,503.5999999642372,,,redSquare.png,1,0,1,0,,,,,8,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
228,1627574483788,29/07/2021 16:01:23,1627574483959,1,29/07/2021 17:01:23,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,122,8,1,noTarget,Zone1,response_button_image,679.6000000238419,,,orangeSquare.png,1,0,1,0,,,,,8,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
229,1627574484451,29/07/2021 16:01:24,1627574484618,1,29/07/2021 17:01:24,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,122,8,2,target,Zone2,response_button_image,650,,,redSquare.png,1,0,1,0,,,,,8,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
230,1627574485216,29/07/2021 16:01:25,1627574485376,1,29/07/2021 17:01:25,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,120,8,1,noTarget,Zone1,response_button_image,747.8999999761581,,,orangeSquare.png,1,0,1,0,,,,,8,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
231,1627574486106,29/07/2021 16:01:26,1627574486083,1,29/07/2021 17:01:26,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,120,8,2,target,Zone2,response_button_image,701.1999999880791,,,redSquare.png,1,0,1,0,,,,,8,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
232,1627574486494,29/07/2021 16:01:26,1627574486648,1,29/07/2021 17:01:26,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,109,8,1,noTarget,Zone1,response_button_image,553.5,,,orangeSquare.png,1,0,1,0,,,,,8,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
233,1627574486903,29/07/2021 16:01:26,1627574487072,1,29/07/2021 17:01:27,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,109,8,2,target,Zone2,response_button_image,417.2999999523163,,,redSquare.png,1,0,1,0,,,,,8,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
234,1627574487678,29/07/2021 16:01:27,1627574487867,1,29/07/2021 17:01:27,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,119,8,1,noTarget,Zone1,response_button_image,783.6999999880791,,,orangeSquare.png,1,0,1,0,,,,,8,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
235,1627574488288,29/07/2021 16:01:28,1627574488460,1,29/07/2021 17:01:28,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,119,8,2,target,Zone2,response_button_image,587.7000000476837,,,redSquare.png,1,0,1,0,,,,,8,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
236,1627574488866,29/07/2021 16:01:28,1627574489035,1,29/07/2021 17:01:29,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,118,8,1,noTarget,Zone1,response_button_image,563.6000000238419,,,orangeSquare.png,1,0,1,0,,,,,8,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
237,1627574489504,29/07/2021 16:01:29,1627574489671,1,29/07/2021 17:01:29,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,118,8,2,target,Zone2,response_button_image,630.5999999642372,,,redSquare.png,1,0,1,0,,,,,8,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
238,1627574490129,29/07/2021 16:01:30,1627574490301,1,29/07/2021 17:01:30,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,111,8,1,noTarget,Zone1,response_button_image,618.9000000357628,,,orangeSquare.png,1,0,1,0,,,,,8,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
239,1627574490725,29/07/2021 16:01:30,1627574490890,1,29/07/2021 17:01:30,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,111,8,2,target,Zone2,response_button_image,583.8999999761581,,,redSquare.png,1,0,1,0,,,,,8,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
240,1627574491375,29/07/2021 16:01:31,1627574491538,1,29/07/2021 17:01:31,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,108,8,1,noTarget,Zone1,response_button_image,640.3000000119209,,,orangeSquare.png,1,0,1,0,,,,,8,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
241,1627574491878,29/07/2021 16:01:31,1627574492058,1,29/07/2021 17:01:32,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,108,8,2,target,Zone2,response_button_image,514.3000000119209,,,redSquare.png,1,0,1,0,,,,,8,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
242,1627574492443,29/07/2021 16:01:32,1627574492605,1,29/07/2021 17:01:32,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,112,8,1,noTarget,Zone1,response_button_image,539.8000000119209,,,orangeSquare.png,1,0,1,0,,,,,8,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
243,1627574492878,29/07/2021 16:01:32,1627574493045,1,29/07/2021 17:01:33,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,112,8,2,target,Zone2,response_button_image,433.4000000357628,,,redSquare.png,1,0,1,0,,,,,8,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
244,1627574492934,29/07/2021 16:01:32,1627574493054,1,29/07/2021 17:01:33,53563,19,task-osyu,,14687303,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,,,END TASK,,,,,174516,,,,,0,1,0,,,,,,,,,,,,,,,
