Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,structure,displayR,xR,yR,xL,yL,size,displayL
151,1632064772375,19/09/2021 15:19:32,1632064771709,1,19/09/2021 16:19:31,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,66,5,2,target,Zone2,response_button_image,1013.1999999992549,,,redSquare.png,1,0,1,0,,,,,5,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
152,1632064773496,19/09/2021 15:19:33,1632064772861,1,19/09/2021 16:19:32,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,65,5,1,noTarget,Zone1,response_button_image,1148,,,orangeSquare.png,1,0,1,0,,,,,5,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
153,1632064774429,19/09/2021 15:19:34,1632064773782,1,19/09/2021 16:19:33,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,65,5,2,target,Zone2,response_button_image,917.6000000014901,,,redSquare.png,1,0,1,0,,,,,5,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
154,1632064775574,19/09/2021 15:19:35,1632064774933,1,19/09/2021 16:19:34,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,92,6,1,noTarget,Zone1,response_button_image,1146.2000000011176,,,orangeSquare.png,1,0,1,0,,,,,6,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
155,1632064776622,19/09/2021 15:19:36,1632064775989,1,19/09/2021 16:19:35,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,92,6,2,target,Zone2,response_button_image,1052.7999999988824,,,redSquare.png,1,0,1,0,,,,,6,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
156,1632064777670,19/09/2021 15:19:37,1632064777037,1,19/09/2021 16:19:37,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,82,6,1,noTarget,Zone1,response_button_image,1043.699999999255,,,orangeSquare.png,1,0,1,0,,,,,6,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
157,1632064778528,19/09/2021 15:19:38,1632064777885,1,19/09/2021 16:19:37,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,82,6,2,target,Zone2,response_button_image,845.5,,,redSquare.png,1,0,1,0,,,,,6,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
158,1632064779390,19/09/2021 15:19:39,1632064778749,1,19/09/2021 16:19:38,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,91,6,1,noTarget,Zone1,response_button_image,859.4000000003725,,,orangeSquare.png,1,0,1,0,,,,,6,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
159,1632064780853,19/09/2021 15:19:40,1632064780213,1,19/09/2021 16:19:40,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,91,6,2,target,Zone2,response_button_image,1460.800000000745,,,redSquare.png,1,0,1,0,,,,,6,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
160,1632064781963,19/09/2021 15:19:41,1632064781317,1,19/09/2021 16:19:41,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,84,6,1,noTarget,Zone1,response_button_image,1099.199999999255,,,orangeSquare.png,1,0,1,0,,,,,6,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
161,1632064782811,19/09/2021 15:19:42,1632064782157,1,19/09/2021 16:19:42,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,84,6,2,target,Zone2,response_button_image,837.1000000014901,,,redSquare.png,1,0,1,0,,,,,6,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
162,1632064783873,19/09/2021 15:19:43,1632064783237,1,19/09/2021 16:19:43,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,81,6,1,noTarget,Zone1,response_button_image,1075.199999999255,,,orangeSquare.png,1,0,1,0,,,,,6,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
163,1632064784820,19/09/2021 15:19:44,1632064784190,1,19/09/2021 16:19:44,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,81,6,2,target,Zone2,response_button_image,949.4000000003725,,,redSquare.png,1,0,1,0,,,,,6,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
164,1632064786202,19/09/2021 15:19:46,1632064785549,1,19/09/2021 16:19:45,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,90,6,1,noTarget,Zone1,response_button_image,1354.9000000003725,,,orangeSquare.png,1,0,1,0,,,,,6,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
165,1632064787403,19/09/2021 15:19:47,1632064786701,1,19/09/2021 16:19:46,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,90,6,2,target,Zone2,response_button_image,1149.699999999255,,,redSquare.png,1,0,1,0,,,,,6,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
166,1632064788542,19/09/2021 15:19:48,1632064787893,1,19/09/2021 16:19:47,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,89,6,1,noTarget,Zone1,response_button_image,1187.0999999996275,,,orangeSquare.png,1,0,1,0,,,,,6,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
167,1632064789511,19/09/2021 15:19:49,1632064788877,1,19/09/2021 16:19:48,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,89,6,2,target,Zone2,response_button_image,981.4000000003725,,,redSquare.png,1,0,1,0,,,,,6,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
168,1632064790480,19/09/2021 15:19:50,1632064789837,1,19/09/2021 16:19:49,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,87,6,1,noTarget,Zone1,response_button_image,954.8000000007451,,,orangeSquare.png,1,0,1,0,,,,,6,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
169,1632064791579,19/09/2021 15:19:51,1632064790934,1,19/09/2021 16:19:50,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,87,6,2,target,Zone2,response_button_image,1093.5999999996275,,,redSquare.png,1,0,1,0,,,,,6,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
170,1632064792717,19/09/2021 15:19:52,1632064792077,1,19/09/2021 16:19:52,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,79,6,1,noTarget,Zone1,response_button_image,1138.4000000003725,,,orangeSquare.png,1,0,1,0,,,,,6,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
171,1632064793552,19/09/2021 15:19:53,1632064792909,1,19/09/2021 16:19:52,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,79,6,2,target,Zone2,response_button_image,829,,,redSquare.png,1,0,1,0,,,,,6,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
172,1632064794782,19/09/2021 15:19:54,1632064794117,1,19/09/2021 16:19:54,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,78,6,1,noTarget,Zone1,response_button_image,1202.9000000003725,,,orangeSquare.png,1,0,1,0,,,,,6,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
173,1632064795677,19/09/2021 15:19:55,1632064795038,1,19/09/2021 16:19:55,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,78,6,2,target,Zone2,response_button_image,917.1999999992549,,,redSquare.png,1,0,1,0,,,,,6,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
174,1632064796693,19/09/2021 15:19:56,1632064796053,1,19/09/2021 16:19:56,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,88,6,1,noTarget,Zone1,response_button_image,1011,,,orangeSquare.png,1,0,1,0,,,,,6,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
175,1632064797928,19/09/2021 15:19:57,1632064797285,1,19/09/2021 16:19:57,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,88,6,2,target,Zone2,response_button_image,1229.2000000011176,,,redSquare.png,1,0,1,0,,,,,6,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
176,1632064799011,19/09/2021 15:19:59,1632064798365,1,19/09/2021 16:19:58,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,83,6,1,noTarget,Zone1,response_button_image,1074.6000000014901,,,orangeSquare.png,1,0,1,0,,,,,6,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
177,1632064799851,19/09/2021 15:19:59,1632064799205,1,19/09/2021 16:19:59,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,83,6,2,target,Zone2,response_button_image,837.1000000014901,,,redSquare.png,1,0,1,0,,,,,6,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
178,1632064800904,19/09/2021 15:20:00,1632064800261,1,19/09/2021 16:20:00,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,80,6,1,noTarget,Zone1,response_button_image,1050.9000000003725,,,orangeSquare.png,1,0,1,0,,,,,6,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
179,1632064801954,19/09/2021 15:20:01,1632064801317,1,19/09/2021 16:20:01,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,80,6,2,target,Zone2,response_button_image,1053.6000000014901,,,redSquare.png,1,0,1,0,,,,,6,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
180,1632064803360,19/09/2021 15:20:03,1632064802717,1,19/09/2021 16:20:02,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,86,6,1,noTarget,Zone1,response_button_image,1395.5,,,orangeSquare.png,1,0,1,0,,,,,6,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
181,1632064804547,19/09/2021 15:20:04,1632064803917,1,19/09/2021 16:20:03,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,86,6,2,target,Zone2,response_button_image,1197.5,,,redSquare.png,1,0,1,0,,,,,6,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
182,1632064805891,19/09/2021 15:20:05,1632064805253,1,19/09/2021 16:20:05,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,85,6,1,noTarget,Zone1,response_button_image,1331.4000000003725,,,orangeSquare.png,1,0,1,0,,,,,6,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
183,1632064807063,19/09/2021 15:20:07,1632064806414,1,19/09/2021 16:20:06,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,85,6,2,target,Zone2,response_button_image,1157.7999999988824,,,redSquare.png,1,0,1,0,,,,,6,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
184,1632064808256,19/09/2021 15:20:08,1632064807605,1,19/09/2021 16:20:07,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,96,7,1,noTarget,Zone1,response_button_image,1186.800000000745,,,orangeSquare.png,1,0,1,0,,,,,7,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
185,1632064809410,19/09/2021 15:20:09,1632064808774,1,19/09/2021 16:20:08,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,96,7,2,target,Zone2,response_button_image,1165.7000000011176,,,redSquare.png,1,0,1,0,,,,,7,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
186,1632064811197,19/09/2021 15:20:11,1632064810557,1,19/09/2021 16:20:10,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,104,7,1,noTarget,Zone1,response_button_image,1778,,,orangeSquare.png,1,0,1,0,,,,,7,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
187,1632064812121,19/09/2021 15:20:12,1632064811477,1,19/09/2021 16:20:11,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,104,7,2,target,Zone2,response_button_image,917.5,,,redSquare.png,1,0,1,0,,,,,7,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
188,1632064813096,19/09/2021 15:20:13,1632064812437,1,19/09/2021 16:20:12,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,99,7,1,noTarget,Zone1,response_button_image,954.5,,,orangeSquare.png,1,0,1,0,,,,,7,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
189,1632064813836,19/09/2021 15:20:13,1632064813190,1,19/09/2021 16:20:13,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,99,7,2,target,Zone2,response_button_image,749.5999999996275,,,redSquare.png,1,0,1,0,,,,,7,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
190,1632064814671,19/09/2021 15:20:14,1632064814013,1,19/09/2021 16:20:14,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,100,7,1,noTarget,Zone1,response_button_image,818.5999999996275,,,orangeSquare.png,1,0,1,0,,,,,7,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
191,1632064815616,19/09/2021 15:20:15,1632064814973,1,19/09/2021 16:20:14,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,100,7,2,target,Zone2,response_button_image,957.4000000003725,,,redSquare.png,1,0,1,0,,,,,7,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
192,1632064816736,19/09/2021 15:20:16,1632064816093,1,19/09/2021 16:20:16,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,105,7,1,noTarget,Zone1,response_button_image,1114.699999999255,,,orangeSquare.png,1,0,1,0,,,,,7,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
193,1632064817985,19/09/2021 15:20:17,1632064817317,1,19/09/2021 16:20:17,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,105,7,2,target,Zone2,response_button_image,1221.4000000003725,,,redSquare.png,1,0,1,0,,,,,7,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
194,1632064819003,19/09/2021 15:20:19,1632064818357,1,19/09/2021 16:20:18,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,102,7,1,noTarget,Zone1,response_button_image,1035.2000000011176,,,orangeSquare.png,1,0,1,0,,,,,7,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
195,1632064821406,19/09/2021 15:20:21,1632064820765,1,19/09/2021 16:20:20,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,102,7,2,target,Zone2,response_button_image,2405.2999999988824,,,redSquare.png,1,0,1,0,,,,,7,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
196,1632064822672,19/09/2021 15:20:22,1632064822021,1,19/09/2021 16:20:22,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,103,7,1,noTarget,Zone1,response_button_image,1251.2999999988824,,,orangeSquare.png,1,0,1,0,,,,,7,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
197,1632064824016,19/09/2021 15:20:24,1632064823373,1,19/09/2021 16:20:23,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,103,7,2,target,Zone2,response_button_image,1349.6000000014901,,,redSquare.png,1,0,1,0,,,,,7,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
198,1632064825099,19/09/2021 15:20:25,1632064824461,1,19/09/2021 16:20:24,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,93,7,1,noTarget,Zone1,response_button_image,1083.0999999996275,,,orangeSquare.png,1,0,1,0,,,,,7,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
199,1632064826250,19/09/2021 15:20:26,1632064825605,1,19/09/2021 16:20:25,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,93,7,2,target,Zone2,response_button_image,1141.699999999255,,,redSquare.png,1,0,1,0,,,,,7,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
200,1632064827481,19/09/2021 15:20:27,1632064826829,1,19/09/2021 16:20:26,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,106,7,1,noTarget,Zone1,response_button_image,1219.1000000014901,,,orangeSquare.png,1,0,1,0,,,,,7,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
201,1632064829064,19/09/2021 15:20:29,1632064828422,1,19/09/2021 16:20:28,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,106,7,2,target,Zone2,response_button_image,1589,,,redSquare.png,1,0,1,0,,,,,7,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
202,1632064830628,19/09/2021 15:20:30,1632064829981,1,19/09/2021 16:20:29,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,94,7,1,noTarget,Zone1,response_button_image,1554.6000000014901,,,orangeSquare.png,1,0,1,0,,,,,7,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
203,1632064831356,19/09/2021 15:20:31,1632064830710,1,19/09/2021 16:20:30,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,94,7,2,target,Zone2,response_button_image,725.3000000007451,,,redSquare.png,1,0,1,0,,,,,7,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
204,1632064832622,19/09/2021 15:20:32,1632064831974,1,19/09/2021 16:20:31,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,97,7,1,noTarget,Zone1,response_button_image,1259.2000000011176,,,orangeSquare.png,1,0,1,0,,,,,7,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
205,1632064833632,19/09/2021 15:20:33,1632064832990,1,19/09/2021 16:20:32,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,97,7,2,target,Zone2,response_button_image,1013.0999999996275,,,redSquare.png,1,0,1,0,,,,,7,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
206,1632064834497,19/09/2021 15:20:34,1632064833862,1,19/09/2021 16:20:33,53563,20,task-sgnv,,15849158,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,98,7,1,noTarget,Zone1,response_button_image,867.4000000003725,,,orangeSquare.png,1,0,1,0,,,,,7,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
