Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
5,1628093254300,04/08/2021 16:07:34,1628093369039,1,04/08/2021 17:09:29,53563,19,task-ptdz,,14869192,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x578,,Eye dominance,4,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,1584.7249999642372,,,Right,1,0,1,0,,,,,,response,
6,1628093254425,04/08/2021 16:07:34,1628093369042,1,04/08/2021 17:09:29,53563,19,task-ptdz,,14869192,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x578,,Eye dominance,4,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,,,END TASK,,,,,50975,,,,,0,1,0,,,,,,,
1,1628262997412,06/08/2021 15:16:37,1628263016783,1,06/08/2021 16:16:56,53563,19,task-ptdz,,14929142,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628263001239,06/08/2021 15:16:41,1628263020641,1,06/08/2021 16:17:00,53563,19,task-ptdz,,14929142,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3670.800000190735,,,,,0,1,0,,,,,,intro,
3,1628263011325,06/08/2021 15:16:51,1628263030672,1,06/08/2021 16:17:10,53563,19,task-ptdz,,14929142,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,,,,,,,,LOADING DELAY,,,A loading delay of more than 10s was detected.,,0,1,0,,,,,,,
4,1628263032469,06/08/2021 15:17:12,1628263051862,1,06/08/2021 16:17:31,53563,19,task-ptdz,,14929142,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,ERROR: The YouTube video took too long to load or the play command was blocked,1,0,1,0,,,,,,video,
5,1628263075639,06/08/2021 15:17:55,1628263095046,1,06/08/2021 16:18:15,53563,19,task-ptdz,,14929142,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,48173.199999809265,,,,,0,1,0,,,,,,video,
6,1628263091444,06/08/2021 15:18:11,1628263110854,1,06/08/2021 16:18:30,53563,19,task-ptdz,,14929142,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,15781.099999904633,,,,,0,1,0,,,,,,instructions,
7,1628263094059,06/08/2021 15:18:14,1628263113465,1,06/08/2021 16:18:33,53563,19,task-ptdz,,14929142,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,2584.2000002861023,,,Right,1,0,1,0,,,,,,response,
8,1628263094138,06/08/2021 15:18:14,1628263113469,1,06/08/2021 16:18:33,53563,19,task-ptdz,,14929142,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,,,END TASK,,,,,96686,,,,,0,1,0,,,,,,,
1,1628274692352,06/08/2021 18:31:32,1628274692133,-4,06/08/2021 14:31:32,53563,19,task-ptdz,,14934957,ru56fx5k,4445309,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1898x959,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628274734414,06/08/2021 18:32:14,1628274734228,-4,06/08/2021 14:32:14,53563,19,task-ptdz,,14934957,ru56fx5k,4445309,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1898x959,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,41976.90000009537,,,,,0,1,0,,,,,,intro,
3,1628274792739,06/08/2021 18:33:12,1628274792539,-4,06/08/2021 14:33:12,53563,19,task-ptdz,,14934957,ru56fx5k,4445309,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1898x959,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,58273.699999928474,,,,,0,1,0,,,,,,video,
4,1628274803883,06/08/2021 18:33:23,1628274803711,-4,06/08/2021 14:33:23,53563,19,task-ptdz,,14934957,ru56fx5k,4445309,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1898x959,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,11149.899999976158,,,,,0,1,0,,,,,,instructions,
5,1628274808798,06/08/2021 18:33:28,1628274808617,-4,06/08/2021 14:33:28,53563,19,task-ptdz,,14934957,ru56fx5k,4445309,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1898x959,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,4878.700000047684,,,Right,1,0,1,0,,,,,,response,
6,1628274808922,06/08/2021 18:33:28,1628274808624,-4,06/08/2021 14:33:28,53563,19,task-ptdz,,14934957,ru56fx5k,4445309,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1898x959,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,END TASK,,,,,116491,,,,,0,1,0,,,,,,,
1,1628358476140,07/08/2021 17:47:56,1628358475031,1,07/08/2021 18:47:55,53563,19,task-ptdz,,14946999,mizo6hsv,4447916,,live,,,computer,Desktop or Laptop,Windows 7,Chrome 92.0.4515.131,1366x768,1366x657,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628358482579,07/08/2021 17:48:02,1628358481500,1,07/08/2021 18:48:01,53563,19,task-ptdz,,14946999,mizo6hsv,4447916,,live,,,computer,Desktop or Laptop,Windows 7,Chrome 92.0.4515.131,1366x768,1366x657,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,6246.200000000186,,,,,0,1,0,,,,,,intro,
3,1628358488020,07/08/2021 17:48:08,1628358486866,1,07/08/2021 18:48:06,53563,19,task-ptdz,,14946999,mizo6hsv,4447916,,live,,,computer,Desktop or Laptop,Windows 7,Chrome 92.0.4515.131,1366x768,1366x657,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,ERROR: The YouTube video took too long to load or the play command was blocked,1,0,1,0,,,,,,video,
4,1628358499957,07/08/2021 17:48:19,1628358498795,1,07/08/2021 18:48:18,53563,19,task-ptdz,,14946999,mizo6hsv,4447916,,live,,,computer,Desktop or Laptop,Windows 7,Chrome 92.0.4515.131,1366x768,1366x657,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,ERROR: The YouTube video took too long to load or the play command was blocked,2,0,1,0,,,,,,video,
5,1628358509025,07/08/2021 17:48:29,1628358507795,1,07/08/2021 18:48:27,53563,19,task-ptdz,,14946999,mizo6hsv,4447916,,live,,,computer,Desktop or Laptop,Windows 7,Chrome 92.0.4515.131,1366x768,1366x657,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,"ERROR: After 3 attempts, the youtube video still failed to play",3,0,1,0,,,,,,video,
6,1628358575810,07/08/2021 17:49:35,1628358574611,1,07/08/2021 18:49:34,53563,19,task-ptdz,,14946999,mizo6hsv,4447916,,live,,,computer,Desktop or Laptop,Windows 7,Chrome 92.0.4515.131,1366x768,1366x657,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,92713.1000000001,,,,,0,1,0,,,,,,video,
7,1628358602351,07/08/2021 17:50:02,1628358601227,1,07/08/2021 18:50:01,53563,19,task-ptdz,,14946999,mizo6hsv,4447916,,live,,,computer,Desktop or Laptop,Windows 7,Chrome 92.0.4515.131,1366x768,1366x657,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,26600,,,,,0,1,0,,,,,,instructions,
8,1628358606777,07/08/2021 17:50:06,1628358605716,1,07/08/2021 18:50:05,53563,19,task-ptdz,,14946999,mizo6hsv,4447916,,live,,,computer,Desktop or Laptop,Windows 7,Chrome 92.0.4515.131,1366x768,1366x657,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,4447.699999999953,,,Right,1,0,1,0,,,,,,response,
9,1628358606870,07/08/2021 17:50:06,1628358605721,1,07/08/2021 18:50:05,53563,19,task-ptdz,,14946999,mizo6hsv,4447916,,live,,,computer,Desktop or Laptop,Windows 7,Chrome 92.0.4515.131,1366x768,1366x657,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,END TASK,,,,,130690,,,,,0,1,0,,,,,,,
1,1628359213720,07/08/2021 18:00:13,1628359214235,1,07/08/2021 19:00:14,53563,19,task-ptdz,,14947423,lx7fqe0b,4447985,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.67,1739x1087,1740x977,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628359218441,07/08/2021 18:00:18,1628359219019,1,07/08/2021 19:00:19,53563,19,task-ptdz,,14947423,lx7fqe0b,4447985,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.67,1739x1087,1740x977,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,4702.099999904633,,,,,0,1,0,,,,,,intro,
3,1628359278759,07/08/2021 18:01:18,1628359279316,1,07/08/2021 19:01:19,53563,19,task-ptdz,,14947423,lx7fqe0b,4447985,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.67,1739x1087,1740x977,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,60284.299999952316,,,,,0,1,0,,,,,,video,
4,1628359299858,07/08/2021 18:01:39,1628359300426,1,07/08/2021 19:01:40,53563,19,task-ptdz,,14947423,lx7fqe0b,4447985,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.67,1739x1087,1740x977,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,21101.900000095367,,,,,0,1,0,,,,,,instructions,
5,1628359303208,07/08/2021 18:01:43,1628359303787,1,07/08/2021 19:01:43,53563,19,task-ptdz,,14947423,lx7fqe0b,4447985,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.67,1739x1087,1740x977,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,3348.5,,,Right,1,0,1,0,,,,,,response,
6,1628359303286,07/08/2021 18:01:43,1628359303789,1,07/08/2021 19:01:43,53563,19,task-ptdz,,14947423,lx7fqe0b,4447985,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.67,1739x1087,1740x977,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,END TASK,,,,,89554,,,,,0,1,0,,,,,,,
1,1628360783514,07/08/2021 18:26:23,1628360780204,1,07/08/2021 19:26:20,53563,19,task-ptdz,,14947744,aabkpjmi,4448050,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628360790214,07/08/2021 18:26:30,1628360786947,1,07/08/2021 19:26:26,53563,19,task-ptdz,,14947744,aabkpjmi,4448050,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,6663,,,,,0,1,0,,,,,,intro,
3,1628360844371,07/08/2021 18:27:24,1628360841124,1,07/08/2021 19:27:21,53563,19,task-ptdz,,14947744,aabkpjmi,4448050,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,54153,,,,,0,1,0,,,,,,video,
4,1628360908617,07/08/2021 18:28:28,1628360905359,1,07/08/2021 19:28:25,53563,19,task-ptdz,,14947744,aabkpjmi,4448050,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,64222,,,,,0,1,0,,,,,,instructions,
5,1628360912153,07/08/2021 18:28:32,1628360908907,1,07/08/2021 19:28:28,53563,19,task-ptdz,,14947744,aabkpjmi,4448050,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonA,response_button_text,3515,,,Left,1,0,1,0,,,,,,response,
6,1628360912215,07/08/2021 18:28:32,1628360908920,1,07/08/2021 19:28:28,53563,19,task-ptdz,,14947744,aabkpjmi,4448050,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,END TASK,,,,,128716,,,,,0,1,0,,,,,,,
1,1628417298880,08/08/2021 10:08:18,1628417298586,1,08/08/2021 11:08:18,53563,19,task-ptdz,,14951465,34qntcfb,4449101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x1024,1422x1014,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628417316027,08/08/2021 10:08:36,1628417315752,1,08/08/2021 11:08:35,53563,19,task-ptdz,,14951465,34qntcfb,4449101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x1024,1422x1014,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,17092.30000001192,,,,,0,1,0,,,,,,intro,
3,1628417318683,08/08/2021 10:08:38,1628417318446,1,08/08/2021 11:08:38,53563,19,task-ptdz,,14951465,34qntcfb,4449101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x1024,1422x1014,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,2680.0999999940395,,,,,0,1,0,,,,,,video,
4,1628417320786,08/08/2021 10:08:40,1628417320526,1,08/08/2021 11:08:40,53563,19,task-ptdz,,14951465,34qntcfb,4449101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x1024,1422x1014,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2070.0999999940395,,,,,0,1,0,,,,,,instructions,
5,1628417324842,08/08/2021 10:08:44,1628417324617,1,08/08/2021 11:08:44,53563,19,task-ptdz,,14951465,34qntcfb,4449101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x1024,1422x1014,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonA,response_button_text,4080.300000011921,,,Left,1,0,1,0,,,,,,response,
6,1628417324904,08/08/2021 10:08:44,1628417324620,1,08/08/2021 11:08:44,53563,19,task-ptdz,,14951465,34qntcfb,4449101,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x1024,1422x1014,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,26034,,,,,0,1,0,,,,,,,
1,1628418167635,08/08/2021 10:22:47,1628418170685,1,08/08/2021 11:22:50,53563,19,task-ptdz,,14951612,olpy5lj3,4449137,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1360x768,1360x657,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628418174372,08/08/2021 10:22:54,1628418177307,1,08/08/2021 11:22:57,53563,19,task-ptdz,,14951612,olpy5lj3,4449137,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1360x768,1360x657,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,6527.899999856949,,,,,0,1,0,,,,,,intro,
3,1628418193274,08/08/2021 10:23:13,1628418196241,1,08/08/2021 11:23:16,53563,19,task-ptdz,,14951612,olpy5lj3,4449137,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1360x768,1360x657,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,18915.5,,,,,0,1,0,,,,,,video,
4,1628418251250,08/08/2021 10:24:11,1628418254083,1,08/08/2021 11:24:14,53563,19,task-ptdz,,14951612,olpy5lj3,4449137,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1360x768,1360x657,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,57816.799999952316,,,,,0,1,0,,,,,,instructions,
5,1628418253316,08/08/2021 10:24:13,1628418256427,1,08/08/2021 11:24:16,53563,19,task-ptdz,,14951612,olpy5lj3,4449137,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1360x768,1360x657,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,2328.7999999523163,,,Right,1,0,1,0,,,,,,response,
6,1628418253471,08/08/2021 10:24:13,1628418256431,1,08/08/2021 11:24:16,53563,19,task-ptdz,,14951612,olpy5lj3,4449137,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1360x768,1360x657,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,,,END TASK,,,,,85746,,,,,0,1,0,,,,,,,
1,1628425279165,08/08/2021 12:21:19,1628425284362,1,08/08/2021 13:21:24,53563,19,task-ptdz,,14952755,wkz8thcu,4449369,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628425292412,08/08/2021 12:21:32,1628425297701,1,08/08/2021 13:21:37,53563,19,task-ptdz,,14952755,wkz8thcu,4449369,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,13275.099999904633,,,,,0,1,0,,,,,,intro,
3,1628425315932,08/08/2021 12:21:55,1628425321229,1,08/08/2021 13:22:01,53563,19,task-ptdz,,14952755,wkz8thcu,4449369,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,23507.700000047684,,,,,0,1,0,,,,,,video,
4,1628425344437,08/08/2021 12:22:24,1628425349720,1,08/08/2021 13:22:29,53563,19,task-ptdz,,14952755,wkz8thcu,4449369,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,28471.5,,,,,0,1,0,,,,,,instructions,
5,1628425349175,08/08/2021 12:22:29,1628425354450,1,08/08/2021 13:22:34,53563,19,task-ptdz,,14952755,wkz8thcu,4449369,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,4718.800000190735,,,Right,1,0,1,0,,,,,,response,
6,1628425349254,08/08/2021 12:22:29,1628425354452,1,08/08/2021 13:22:34,53563,19,task-ptdz,,14952755,wkz8thcu,4449369,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,END TASK,,,,,70090,,,,,0,1,0,,,,,,,
1,1628425997509,08/08/2021 12:33:17,1628425997624,1,08/08/2021 13:33:17,53563,19,task-ptdz,,14952984,wm42dli6,4449420,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1518x694,,Eye dominance,4,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628426003574,08/08/2021 12:33:23,1628426003692,1,08/08/2021 13:33:23,53563,19,task-ptdz,,14952984,wm42dli6,4449420,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1518x694,,Eye dominance,4,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5969.300000011921,,,,,0,1,0,,,,,,intro,
3,1628426009765,08/08/2021 12:33:29,1628426009217,1,08/08/2021 13:33:29,53563,19,task-ptdz,,14952984,wm42dli6,4449420,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1518x694,,Eye dominance,4,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,ERROR: The YouTube video took too long to load or the play command was blocked,1,0,1,0,,,,,,video,
4,1628426058591,08/08/2021 12:34:18,1628426058672,1,08/08/2021 13:34:18,53563,19,task-ptdz,,14952984,wm42dli6,4449420,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1518x694,,Eye dominance,4,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,54421.69999998808,,,,,0,1,0,,,,,,video,
5,1628426073550,08/08/2021 12:34:33,1628426073621,1,08/08/2021 13:34:33,53563,19,task-ptdz,,14952984,wm42dli6,4449420,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1518x694,,Eye dominance,4,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,14933.799999982119,,,,,0,1,0,,,,,,instructions,
6,1628426075976,08/08/2021 12:34:35,1628426076161,1,08/08/2021 13:34:36,53563,19,task-ptdz,,14952984,wm42dli6,4449420,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1518x694,,Eye dominance,4,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonA,response_button_text,2488,,,Left,1,0,1,0,,,,,,response,
7,1628426076131,08/08/2021 12:34:36,1628426076164,1,08/08/2021 13:34:36,53563,19,task-ptdz,,14952984,wm42dli6,4449420,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1366x768,1518x694,,Eye dominance,4,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,,,END TASK,,,,,78540,,,,,0,1,0,,,,,,,
1,1628429266283,08/08/2021 13:27:46,1628429276769,1,08/08/2021 14:27:56,53563,19,task-ptdz,,14953480,uhnwig14,4449574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x625,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628429271333,08/08/2021 13:27:51,1628429281863,1,08/08/2021 14:28:01,53563,19,task-ptdz,,14953480,uhnwig14,4449574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x625,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,4288.400000095367,,,,,0,1,0,,,,,,intro,
