"","Participant.Private.ID","Eye.Condition","Task.Name","Spreadsheet","Trial.Number","structure","xR","yR","xL","yL","size","Reaction.Time"
"5890",4333590,"Binoc","Fitts's Law","right","1","pos1Size1",40,40,60,40,20,956.59999999986
"5891",4333590,"Binoc","Fitts's Law","right","1","pos4Size1",74,74,26,74,20,1411.19999999995
"5892",4333590,"Binoc","Fitts's Law","right","1","pos3Size1",41,71,59,71,20,1133
"5893",4333590,"Binoc","Fitts's Law","right","1","pos1Size2",40,40,60,40,10,952.300000000047
"5894",4333590,"Binoc","Fitts's Law","right","1","pos5Size2",8,46,92,46,10,1062.70000000019
"5895",4333590,"Binoc","Fitts's Law","right","1","pos1Size3",40,40,60,40,5,1057
"5896",4333590,"Binoc","Fitts's Law","right","2","pos2Size2",20,25,80,25,10,1225.5
"5897",4333590,"Binoc","Fitts's Law","right","2","pos2Size1",20,25,80,25,20,874.699999999953
"5898",4333590,"Binoc","Fitts's Law","right","2","pos4Size3",74,74,26,74,5,1542.69999999995
"5899",4333590,"Binoc","Fitts's Law","right","2","pos1Size2",40,40,60,40,10,1480.19999999995
"5900",4333590,"Binoc","Fitts's Law","right","2","pos1Size3",40,40,60,40,5,1528
"5901",4333590,"Binoc","Fitts's Law","right","2","pos3Size3",41,71,59,71,5,1370.30000000005
"5902",4333590,"Binoc","Fitts's Law","right","2","pos4Size2",74,74,26,74,10,1491.60000000009
"5903",4333590,"Binoc","Fitts's Law","right","2","pos2Size3",20,25,80,25,5,1814.10000000009
"5904",4333590,"Binoc","Fitts's Law","right","2","pos1Size1",40,40,60,40,20,1119
"5905",4333590,"Binoc","Fitts's Law","right","2","pos5Size2",8,46,92,46,10,1595.69999999995
"5906",4333590,"Binoc","Fitts's Law","right","2","pos5Size1",8,46,92,46,20,908.100000000093
"5907",4333590,"Binoc","Fitts's Law","right","2","pos5Size3",8,46,92,46,5,1176.19999999995
"5908",4333590,"Binoc","Fitts's Law","right","2","pos3Size2",41,71,59,71,10,2041.30000000005
"5909",4333590,"Binoc","Fitts's Law","right","2","pos3Size1",41,71,59,71,20,1060.80000000005
"5910",4333590,"Binoc","Fitts's Law","right","2","pos4Size1",74,74,26,74,20,1612
"5911",4333590,"Binoc","Fitts's Law","right","3","pos5Size2",8,46,92,46,10,990.100000000093
"5912",4333590,"Binoc","Fitts's Law","right","3","pos4Size1",74,74,26,74,20,1281.30000000005
"5913",4333590,"Binoc","Fitts's Law","right","3","pos1Size2",40,40,60,40,10,1063.09999999986
"5914",4333590,"Binoc","Fitts's Law","right","3","pos3Size1",41,71,59,71,20,887.199999999953
"5915",4333590,"Binoc","Fitts's Law","right","3","pos1Size1",40,40,60,40,20,964
"5916",4333590,"Binoc","Fitts's Law","right","3","pos3Size3",41,71,59,71,5,1732.5
"5917",4333590,"Binoc","Fitts's Law","right","3","pos5Size3",8,46,92,46,5,1160.29999999981
"5918",4333590,"Binoc","Fitts's Law","right","3","pos4Size2",74,74,26,74,10,1349.69999999995
"5919",4333590,"Binoc","Fitts's Law","right","3","pos2Size2",20,25,80,25,10,1279.5
"5920",4333590,"Binoc","Fitts's Law","right","3","pos4Size3",74,74,26,74,5,1371.60000000009
"5921",4333590,"Binoc","Fitts's Law","right","3","pos1Size3",40,40,60,40,5,2939.30000000005
"5922",4333590,"Binoc","Fitts's Law","right","3","pos5Size1",8,46,92,46,20,868.699999999953
"5923",4333590,"Binoc","Fitts's Law","right","3","pos3Size2",41,71,59,71,10,1343.20000000019
"5924",4333590,"Binoc","Fitts's Law","right","3","pos2Size3",20,25,80,25,5,1107.60000000009
"5925",4333590,"Binoc","Fitts's Law","right","3","pos2Size1",20,25,80,25,20,987.199999999953
"5926",4333590,"Binoc","Fitts's Law","right","4","pos3Size2",41,71,59,71,10,1409.89999999991
"5927",4333590,"Binoc","Fitts's Law","right","4","pos1Size1",40,40,60,40,20,1006.90000000014
"5928",4333590,"Binoc","Fitts's Law","right","4","pos1Size3",40,40,60,40,5,2774.00000000023
"5929",4333590,"Binoc","Fitts's Law","right","4","pos4Size2",74,74,26,74,10,1513.69999999972
"5930",4333590,"Binoc","Fitts's Law","right","4","pos1Size2",40,40,60,40,10,1221.60000000009
"5931",4333590,"Binoc","Fitts's Law","right","4","pos4Size3",74,74,26,74,5,1977.70000000019
"5932",4333590,"Binoc","Fitts's Law","right","4","pos3Size3",41,71,59,71,5,1752.89999999991
"5933",4333590,"Binoc","Fitts's Law","right","4","pos5Size3",8,46,92,46,5,1710.29999999981
"5934",4333590,"Binoc","Fitts's Law","right","4","pos3Size1",41,71,59,71,20,1997.29999999981
"5935",4333590,"Binoc","Fitts's Law","right","4","pos2Size1",20,25,80,25,20,968.699999999721
"5936",4333590,"Binoc","Fitts's Law","right","4","pos4Size1",74,74,26,74,20,1237.79999999981
"5937",4333590,"Binoc","Fitts's Law","right","4","pos2Size2",20,25,80,25,10,980.200000000186
"5938",4333590,"Binoc","Fitts's Law","right","4","pos5Size1",8,46,92,46,20,938.600000000093
"5939",4333590,"Binoc","Fitts's Law","right","4","pos5Size2",8,46,92,46,10,895.900000000373
"5940",4333590,"Binoc","Fitts's Law","right","4","pos2Size3",20,25,80,25,5,995
"5941",4333590,"Binoc","Fitts's Law","right","5","pos5Size1",8,46,92,46,20,860.299999999814
"5942",4333590,"Binoc","Fitts's Law","right","5","pos3Size1",41,71,59,71,20,938.5
"5943",4333590,"Binoc","Fitts's Law","right","5","pos2Size1",20,25,80,25,20,791
"5944",4333590,"Binoc","Fitts's Law","right","5","pos1Size2",40,40,60,40,10,1085
"5945",4333590,"Binoc","Fitts's Law","right","5","pos4Size1",74,74,26,74,20,1317.20000000019
"5946",4333590,"Binoc","Fitts's Law","right","5","pos3Size3",41,71,59,71,5,1354.5
"5947",4333590,"Binoc","Fitts's Law","right","5","pos5Size3",8,46,92,46,5,1443.70000000019
"5948",4333590,"Binoc","Fitts's Law","right","5","pos2Size3",20,25,80,25,5,1862.39999999991
"5949",4333590,"Binoc","Fitts's Law","right","5","pos4Size3",74,74,26,74,5,1442.79999999981
"5950",4333590,"Binoc","Fitts's Law","right","5","pos1Size3",40,40,60,40,5,1167.60000000009
"5951",4333590,"Binoc","Fitts's Law","right","5","pos1Size1",40,40,60,40,20,866.100000000093
"5952",4333590,"Binoc","Fitts's Law","right","5","pos3Size2",41,71,59,71,10,1260.10000000009
"5953",4333590,"Binoc","Fitts's Law","right","5","pos4Size2",74,74,26,74,10,1564.89999999991
"5954",4333590,"Binoc","Fitts's Law","right","5","pos2Size2",20,25,80,25,10,1330.80000000028
"5955",4333590,"Binoc","Fitts's Law","right","5","pos5Size2",8,46,92,46,10,1074.89999999991
"5956",4333590,"Binoc","Fitts's Law","right","6","pos3Size3",41,71,59,71,5,1359.90000000037
"5957",4333590,"Binoc","Fitts's Law","right","6","pos4Size1",74,74,26,74,20,2195.30000000028
"5958",4333590,"Binoc","Fitts's Law","right","6","pos1Size3",40,40,60,40,5,1377.60000000009
"5959",4333590,"Binoc","Fitts's Law","right","6","pos4Size3",74,74,26,74,5,2071.5
"5960",4333590,"Binoc","Fitts's Law","right","6","pos2Size3",20,25,80,25,5,1162.19999999972
"5961",4333590,"Binoc","Fitts's Law","right","6","pos3Size2",41,71,59,71,10,1364.90000000037
"5962",4333590,"Binoc","Fitts's Law","right","6","pos1Size2",40,40,60,40,10,1035.80000000028
"5963",4333590,"Binoc","Fitts's Law","right","6","pos5Size2",8,46,92,46,10,2576
"5964",4333590,"Binoc","Fitts's Law","right","6","pos4Size2",74,74,26,74,10,1677.19999999972
"5965",4333590,"Binoc","Fitts's Law","right","6","pos5Size3",8,46,92,46,5,1816.5
"5966",4333590,"Binoc","Fitts's Law","right","6","pos3Size1",41,71,59,71,20,1856.20000000019
"5967",4333590,"Binoc","Fitts's Law","right","6","pos2Size2",20,25,80,25,10,810.200000000186
"5968",4333590,"Binoc","Fitts's Law","right","6","pos2Size1",20,25,80,25,20,748
"5969",4333590,"Binoc","Fitts's Law","right","6","pos1Size1",40,40,60,40,20,830.600000000093
"5970",4333590,"Binoc","Fitts's Law","right","6","pos5Size1",8,46,92,46,20,1276.70000000019
"5971",4333590,"Binoc","Fitts's Law","right","7","pos5Size3",8,46,92,46,5,2538.39999999991
"5972",4333590,"Binoc","Fitts's Law","right","7","pos3Size3",41,71,59,71,5,2951.5
"5973",4333590,"Binoc","Fitts's Law","right","7","pos5Size1",8,46,92,46,20,1029
"5974",4333590,"Binoc","Fitts's Law","right","7","pos3Size1",41,71,59,71,20,1923.29999999981
"5975",4333590,"Binoc","Fitts's Law","right","7","pos1Size2",40,40,60,40,10,1346.70000000019
"5976",4333590,"Binoc","Fitts's Law","right","7","pos4Size3",74,74,26,74,5,4483.5
"5977",4333590,"Binoc","Fitts's Law","right","7","pos5Size2",8,46,92,46,10,1051.60000000009
"5978",4333590,"Binoc","Fitts's Law","right","7","pos1Size1",40,40,60,40,20,916.800000000279
"5979",4333590,"Binoc","Fitts's Law","right","7","pos2Size3",20,25,80,25,5,1376.89999999991
"5980",4333590,"Binoc","Fitts's Law","right","7","pos1Size3",40,40,60,40,5,1739.60000000009
"5981",4333590,"Binoc","Fitts's Law","right","7","pos3Size2",41,71,59,71,10,1420.90000000037
"5982",4333590,"Binoc","Fitts's Law","right","7","pos4Size1",74,74,26,74,20,2203.20000000019
"5983",4333590,"Binoc","Fitts's Law","right","7","pos2Size2",20,25,80,25,10,952.399999999907
"5984",4333590,"Binoc","Fitts's Law","right","7","pos2Size1",20,25,80,25,20,804.899999999907
"5985",4333590,"Binoc","Fitts's Law","right","7","pos4Size2",74,74,26,74,10,3118.5
"5986",4333590,"Binoc","Fitts's Law","right","8","pos5Size2",8,46,92,46,10,1091.60000000009
"5987",4333590,"Binoc","Fitts's Law","right","8","pos4Size3",74,74,26,74,5,1806.29999999981
"5988",4333590,"Binoc","Fitts's Law","right","8","pos3Size3",41,71,59,71,5,1604.20000000019
"5989",4333590,"Binoc","Fitts's Law","right","8","pos1Size2",40,40,60,40,10,1301.80000000028
"5990",4333590,"Binoc","Fitts's Law","right","8","pos4Size2",74,74,26,74,10,1479.29999999981
"5991",4333590,"Binoc","Fitts's Law","right","8","pos3Size1",41,71,59,71,20,1569.29999999981
"5992",4333590,"Binoc","Fitts's Law","right","8","pos1Size3",40,40,60,40,5,1783.20000000019
"5993",4333590,"Binoc","Fitts's Law","right","8","pos3Size2",41,71,59,71,10,2529
"5994",4333590,"Binoc","Fitts's Law","right","8","pos4Size1",74,74,26,74,20,1659.60000000009
"5995",4333590,"Binoc","Fitts's Law","right","8","pos2Size2",20,25,80,25,10,969.399999999907
"5996",4333590,"Binoc","Fitts's Law","right","8","pos2Size1",20,25,80,25,20,810.399999999907
"5997",4333590,"Binoc","Fitts's Law","right","8","pos2Size3",20,25,80,25,5,987
"5998",4333590,"Binoc","Fitts's Law","right","8","pos5Size1",8,46,92,46,20,868.100000000093
"5999",4333590,"Binoc","Fitts's Law","right","8","pos1Size1",40,40,60,40,20,895.200000000186
"6000",4333590,"Binoc","Fitts's Law","right","8","pos5Size3",8,46,92,46,5,1718.39999999991
"6001",4373538,"Binoc","Fitts's Law","right","1","pos5Size2",8,46,92,46,10,513.199999988079
"6002",4373538,"Binoc","Fitts's Law","right","1","pos4Size1",74,74,26,74,20,591.200000047684
"6003",4373538,"Binoc","Fitts's Law","right","1","pos3Size3",41,71,59,71,5,840.800000011921
"6004",4373538,"Binoc","Fitts's Law","right","1","pos5Size1",8,46,92,46,20,455.100000023842
"6005",4373538,"Binoc","Fitts's Law","right","1","pos3Size2",41,71,59,71,10,562.300000011921
"6006",4373538,"Binoc","Fitts's Law","right","1","pos3Size1",41,71,59,71,20,609
"6007",4373538,"Binoc","Fitts's Law","right","1","pos2Size2",20,25,80,25,10,644.399999976158
"6008",4373538,"Binoc","Fitts's Law","right","1","pos4Size3",74,74,26,74,5,562.799999952316
"6009",4373538,"Binoc","Fitts's Law","right","1","pos1Size2",40,40,60,40,10,490.900000035763
"6010",4373538,"Binoc","Fitts's Law","right","1","pos1Size3",40,40,60,40,5,727.300000011921
"6011",4373538,"Binoc","Fitts's Law","right","1","pos2Size3",20,25,80,25,5,546.5
"6012",4373538,"Binoc","Fitts's Law","right","1","pos2Size1",20,25,80,25,20,413.900000035763
"6013",4373538,"Binoc","Fitts's Law","right","1","pos4Size2",74,74,26,74,10,686.200000047684
"6014",4373538,"Binoc","Fitts's Law","right","1","pos5Size3",8,46,92,46,5,840.5
"6015",4373538,"Binoc","Fitts's Law","right","1","pos1Size1",40,40,60,40,20,452
"6016",4373538,"Binoc","Fitts's Law","right","2","pos5Size2",8,46,92,46,10,509.300000011921
"6017",4373538,"Binoc","Fitts's Law","right","2","pos1Size1",40,40,60,40,20,534.600000023842
"6018",4373538,"Binoc","Fitts's Law","right","2","pos2Size3",20,25,80,25,5,636.600000023842
"6019",4373538,"Binoc","Fitts's Law","right","2","pos2Size2",20,25,80,25,10,426.699999988079
"6020",4373538,"Binoc","Fitts's Law","right","2","pos5Size3",8,46,92,46,5,555.400000035763
"6021",4373538,"Binoc","Fitts's Law","right","2","pos4Size1",74,74,26,74,20,597
"6022",4373538,"Binoc","Fitts's Law","right","2","pos4Size2",74,74,26,74,10,610.900000035763
"6023",4373538,"Binoc","Fitts's Law","right","2","pos3Size3",41,71,59,71,5,708
"6024",4373538,"Binoc","Fitts's Law","right","2","pos1Size2",40,40,60,40,10,512
"6025",4373538,"Binoc","Fitts's Law","right","2","pos5Size1",8,46,92,46,20,503.400000035763
"6026",4373538,"Binoc","Fitts's Law","right","2","pos4Size3",74,74,26,74,5,677.300000011921
"6027",4373538,"Binoc","Fitts's Law","right","2","pos3Size2",41,71,59,71,10,520.800000011921
"6028",4373538,"Binoc","Fitts's Law","right","2","pos1Size3",40,40,60,40,5,601.699999988079
"6029",4373538,"Binoc","Fitts's Law","right","2","pos3Size1",41,71,59,71,20,505.600000023842
"6030",4373538,"Binoc","Fitts's Law","right","2","pos2Size1",20,25,80,25,20,472.100000023842
"6031",4373538,"Binoc","Fitts's Law","right","3","pos5Size1",8,46,92,46,20,475.199999988079
"6032",4373538,"Binoc","Fitts's Law","right","3","pos3Size1",41,71,59,71,20,730.100000023842
"6033",4373538,"Binoc","Fitts's Law","right","3","pos3Size3",41,71,59,71,5,628.400000035763
"6034",4373538,"Binoc","Fitts's Law","right","3","pos5Size3",8,46,92,46,5,672.399999976158
"6035",4373538,"Binoc","Fitts's Law","right","3","pos4Size3",74,74,26,74,5,737.800000011921
"6036",4373538,"Binoc","Fitts's Law","right","3","pos2Size3",20,25,80,25,5,578.099999964237
"6037",4373538,"Binoc","Fitts's Law","right","3","pos2Size1",20,25,80,25,20,487.899999976158
"6038",4373538,"Binoc","Fitts's Law","right","3","pos3Size2",41,71,59,71,10,630.5
"6039",4373538,"Binoc","Fitts's Law","right","3","pos1Size1",40,40,60,40,20,519
"6040",4373538,"Binoc","Fitts's Law","right","3","pos1Size3",40,40,60,40,5,690.800000011921
"6041",4373538,"Binoc","Fitts's Law","right","3","pos1Size2",40,40,60,40,10,541.200000047684
"6042",4373538,"Binoc","Fitts's Law","right","3","pos2Size2",20,25,80,25,10,478.399999976158
"6043",4373538,"Binoc","Fitts's Law","right","3","pos4Size1",74,74,26,74,20,561.900000035763
"6044",4373538,"Binoc","Fitts's Law","right","3","pos5Size2",8,46,92,46,10,548.600000023842
"6045",4373538,"Binoc","Fitts's Law","right","3","pos4Size2",74,74,26,74,10,739.899999976158
"6046",4373538,"Binoc","Fitts's Law","right","4","pos2Size3",20,25,80,25,5,724.399999976158
"6047",4373538,"Binoc","Fitts's Law","right","4","pos1Size1",40,40,60,40,20,481.099999964237
"6048",4373538,"Binoc","Fitts's Law","right","4","pos2Size2",20,25,80,25,10,523.099999964237
"6049",4373538,"Binoc","Fitts's Law","right","4","pos3Size2",41,71,59,71,10,694.199999988079
"6050",4373538,"Binoc","Fitts's Law","right","4","pos4Size2",74,74,26,74,10,661.5
"6051",4373538,"Binoc","Fitts's Law","right","4","pos3Size1",41,71,59,71,20,553.099999964237
"6052",4373538,"Binoc","Fitts's Law","right","4","pos3Size3",41,71,59,71,5,562.599999964237
"6053",4373538,"Binoc","Fitts's Law","right","4","pos4Size3",74,74,26,74,5,932
"6054",4373538,"Binoc","Fitts's Law","right","4","pos1Size3",40,40,60,40,5,670.900000035763
"6055",4373538,"Binoc","Fitts's Law","right","4","pos5Size3",8,46,92,46,5,1244.89999997616
"6056",4373538,"Binoc","Fitts's Law","right","4","pos2Size1",20,25,80,25,20,435.900000035763
"6057",4373538,"Binoc","Fitts's Law","right","4","pos4Size1",74,74,26,74,20,574.800000011921
"6058",4373538,"Binoc","Fitts's Law","right","4","pos5Size2",8,46,92,46,10,580.299999952316
"6059",4373538,"Binoc","Fitts's Law","right","4","pos1Size2",40,40,60,40,10,549.100000023842
"6060",4373538,"Binoc","Fitts's Law","right","4","pos5Size1",8,46,92,46,20,449.5
"6061",4373538,"Binoc","Fitts's Law","right","5","pos3Size1",41,71,59,71,20,545.199999988079
"6062",4373538,"Binoc","Fitts's Law","right","5","pos5Size1",8,46,92,46,20,502.600000023842
"6063",4373538,"Binoc","Fitts's Law","right","5","pos1Size2",40,40,60,40,10,600.5
"6064",4373538,"Binoc","Fitts's Law","right","5","pos2Size1",20,25,80,25,20,452.399999976158
"6065",4373538,"Binoc","Fitts's Law","right","5","pos1Size3",40,40,60,40,5,572.100000023842
"6066",4373538,"Binoc","Fitts's Law","right","5","pos2Size2",20,25,80,25,10,456.699999988079
"6067",4373538,"Binoc","Fitts's Law","right","5","pos4Size2",74,74,26,74,10,669.700000047684
"6068",4373538,"Binoc","Fitts's Law","right","5","pos2Size3",20,25,80,25,5,577.599999964237
"6069",4373538,"Binoc","Fitts's Law","right","5","pos3Size3",41,71,59,71,5,762.099999964237
"6070",4373538,"Binoc","Fitts's Law","right","5","pos3Size2",41,71,59,71,10,600.300000011921
"6071",4373538,"Binoc","Fitts's Law","right","5","pos5Size3",8,46,92,46,5,715.900000035763
"6072",4373538,"Binoc","Fitts's Law","right","5","pos1Size1",40,40,60,40,20,459.300000011921
"6073",4373538,"Binoc","Fitts's Law","right","5","pos4Size3",74,74,26,74,5,654
"6074",4373538,"Binoc","Fitts's Law","right","5","pos4Size1",74,74,26,74,20,599.399999976158
"6075",4373538,"Binoc","Fitts's Law","right","5","pos5Size2",8,46,92,46,10,735
"6076",4373538,"Binoc","Fitts's Law","right","6","pos4Size2",74,74,26,74,10,634.199999988079
"6077",4373538,"Binoc","Fitts's Law","right","6","pos1Size2",40,40,60,40,10,477.100000023842
"6078",4373538,"Binoc","Fitts's Law","right","6","pos5Size3",8,46,92,46,5,665.5
"6079",4373538,"Binoc","Fitts's Law","right","6","pos4Size3",74,74,26,74,5,626.199999988079
"6080",4373538,"Binoc","Fitts's Law","right","6","pos2Size3",20,25,80,25,5,570.199999988079
"6081",4373538,"Binoc","Fitts's Law","right","6","pos1Size3",40,40,60,40,5,549.699999988079
"6082",4373538,"Binoc","Fitts's Law","right","6","pos3Size3",41,71,59,71,5,578.899999976158
"6083",4373538,"Binoc","Fitts's Law","right","6","pos4Size1",74,74,26,74,20,541.300000011921
"6084",4373538,"Binoc","Fitts's Law","right","6","pos3Size2",41,71,59,71,10,605.300000011921
"6085",4373538,"Binoc","Fitts's Law","right","6","pos3Size1",41,71,59,71,20,448.900000035763
"6086",4373538,"Binoc","Fitts's Law","right","6","pos1Size1",40,40,60,40,20,440
"6087",4373538,"Binoc","Fitts's Law","right","6","pos5Size1",8,46,92,46,20,405.399999976158
"6088",4373538,"Binoc","Fitts's Law","right","6","pos2Size2",20,25,80,25,10,602.099999964237
"6089",4373538,"Binoc","Fitts's Law","right","6","pos2Size1",20,25,80,25,20,367.5
"6090",4373538,"Binoc","Fitts's Law","right","6","pos5Size2",8,46,92,46,10,554.600000023842
"6091",4373538,"Binoc","Fitts's Law","right","7","pos4Size2",74,74,26,74,10,678.5
"6092",4373538,"Binoc","Fitts's Law","right","7","pos1Size1",40,40,60,40,20,383.699999988079
"6093",4373538,"Binoc","Fitts's Law","right","7","pos2Size3",20,25,80,25,5,973.199999988079
"6094",4373538,"Binoc","Fitts's Law","right","7","pos4Size1",74,74,26,74,20,602.800000011921
"6095",4373538,"Binoc","Fitts's Law","right","7","pos1Size3",40,40,60,40,5,840.600000023842
"6096",4373538,"Binoc","Fitts's Law","right","7","pos1Size2",40,40,60,40,10,468.100000023842
"6097",4373538,"Binoc","Fitts's Law","right","7","pos5Size1",8,46,92,46,20,462.599999964237
"6098",4373538,"Binoc","Fitts's Law","right","7","pos2Size2",20,25,80,25,10,504.900000035763
"6099",4373538,"Binoc","Fitts's Law","right","7","pos3Size2",41,71,59,71,10,645
"6100",4373538,"Binoc","Fitts's Law","right","7","pos2Size1",20,25,80,25,20,363.100000023842
"6101",4373538,"Binoc","Fitts's Law","right","7","pos5Size3",8,46,92,46,5,820.300000011921
"6102",4373538,"Binoc","Fitts's Law","right","7","pos4Size3",74,74,26,74,5,655.100000023842
"6103",4373538,"Binoc","Fitts's Law","right","7","pos5Size2",8,46,92,46,10,496.399999976158
"6104",4373538,"Binoc","Fitts's Law","right","7","pos3Size1",41,71,59,71,20,539.300000011921
"6105",4373538,"Binoc","Fitts's Law","right","7","pos3Size3",41,71,59,71,5,624.600000023842
"6106",4373538,"Binoc","Fitts's Law","right","8","pos2Size2",20,25,80,25,10,581.5
"6107",4373538,"Binoc","Fitts's Law","right","8","pos3Size1",41,71,59,71,20,714.699999988079
"6108",4373538,"Binoc","Fitts's Law","right","8","pos4Size2",74,74,26,74,10,617.100000023842
"6109",4373538,"Binoc","Fitts's Law","right","8","pos3Size2",41,71,59,71,10,1409.80000001192
"6110",4373538,"Binoc","Fitts's Law","right","8","pos4Size3",74,74,26,74,5,798.200000047684
"6111",4373538,"Binoc","Fitts's Law","right","8","pos5Size2",8,46,92,46,10,645.800000011921
"6112",4373538,"Binoc","Fitts's Law","right","8","pos1Size2",40,40,60,40,10,503.599999964237
"6113",4373538,"Binoc","Fitts's Law","right","8","pos5Size3",8,46,92,46,5,650
"6114",4373538,"Binoc","Fitts's Law","right","8","pos3Size3",41,71,59,71,5,701.199999988079
"6115",4373538,"Binoc","Fitts's Law","right","8","pos2Size1",20,25,80,25,20,417.299999952316
"6116",4373538,"Binoc","Fitts's Law","right","8","pos2Size3",20,25,80,25,5,587.700000047684
"6117",4373538,"Binoc","Fitts's Law","right","8","pos1Size3",40,40,60,40,5,630.599999964237
"6118",4373538,"Binoc","Fitts's Law","right","8","pos4Size1",74,74,26,74,20,583.899999976158
"6119",4373538,"Binoc","Fitts's Law","right","8","pos1Size1",40,40,60,40,20,514.300000011921
"6120",4373538,"Binoc","Fitts's Law","right","8","pos5Size1",8,46,92,46,20,433.400000035763
"6121",4384320,"Binoc","Fitts's Law","right","1","pos5Size1",8,46,92,46,20,563.200000047684
"6122",4384320,"Binoc","Fitts's Law","right","1","pos5Size2",8,46,92,46,10,556.5
"6123",4384320,"Binoc","Fitts's Law","right","1","pos2Size2",20,25,80,25,10,584.199999928474
"6124",4384320,"Binoc","Fitts's Law","right","1","pos4Size1",74,74,26,74,20,735.899999976158
"6125",4384320,"Binoc","Fitts's Law","right","1","pos1Size1",40,40,60,40,20,524.899999976158
"6126",4384320,"Binoc","Fitts's Law","right","1","pos3Size2",41,71,59,71,10,820.5
"6127",4384320,"Binoc","Fitts's Law","right","1","pos5Size3",8,46,92,46,5,838.899999976158
"6128",4384320,"Binoc","Fitts's Law","right","1","pos2Size3",20,25,80,25,5,1512.89999997616
"6129",4384320,"Binoc","Fitts's Law","right","1","pos3Size1",41,71,59,71,20,567.599999904633
"6130",4384320,"Binoc","Fitts's Law","right","1","pos1Size3",40,40,60,40,5,854.600000023842
"6131",4384320,"Binoc","Fitts's Law","right","1","pos4Size2",74,74,26,74,10,827
"6132",4384320,"Binoc","Fitts's Law","right","1","pos4Size3",74,74,26,74,5,1050.10000002384
"6133",4384320,"Binoc","Fitts's Law","right","1","pos1Size2",40,40,60,40,10,568.600000023842
"6134",4384320,"Binoc","Fitts's Law","right","1","pos3Size3",41,71,59,71,5,1002.29999995232
"6135",4384320,"Binoc","Fitts's Law","right","1","pos2Size1",20,25,80,25,20,433
"6136",4384320,"Binoc","Fitts's Law","right","2","pos5Size2",8,46,92,46,10,569.200000047684
"6137",4384320,"Binoc","Fitts's Law","right","2","pos5Size1",8,46,92,46,20,467
"6138",4384320,"Binoc","Fitts's Law","right","2","pos1Size3",40,40,60,40,5,846.899999976158
"6139",4384320,"Binoc","Fitts's Law","right","2","pos4Size2",74,74,26,74,10,746.799999952316
"6140",4384320,"Binoc","Fitts's Law","right","2","pos2Size3",20,25,80,25,5,915
"6141",4384320,"Binoc","Fitts's Law","right","2","pos3Size1",41,71,59,71,20,576.399999976158
"6142",4384320,"Binoc","Fitts's Law","right","2","pos1Size1",40,40,60,40,20,492.299999952316
"6143",4384320,"Binoc","Fitts's Law","right","2","pos3Size3",41,71,59,71,5,878.799999952316
"6144",4384320,"Binoc","Fitts's Law","right","2","pos2Size1",20,25,80,25,20,406.899999976158
"6145",4384320,"Binoc","Fitts's Law","right","2","pos2Size2",20,25,80,25,10,713.399999976158
"6146",4384320,"Binoc","Fitts's Law","right","2","pos3Size2",41,71,59,71,10,713
"6147",4384320,"Binoc","Fitts's Law","right","2","pos1Size2",40,40,60,40,10,473.100000023842
"6148",4384320,"Binoc","Fitts's Law","right","2","pos4Size3",74,74,26,74,5,858.700000047684
"6149",4384320,"Binoc","Fitts's Law","right","2","pos4Size1",74,74,26,74,20,814.299999952316
"6150",4384320,"Binoc","Fitts's Law","right","2","pos5Size3",8,46,92,46,5,769.100000023842
"6151",4384320,"Binoc","Fitts's Law","right","3","pos2Size3",20,25,80,25,5,771
"6152",4384320,"Binoc","Fitts's Law","right","3","pos2Size2",20,25,80,25,10,537
"6153",4384320,"Binoc","Fitts's Law","right","3","pos2Size1",20,25,80,25,20,398.700000047684
"6154",4384320,"Binoc","Fitts's Law","right","3","pos1Size3",40,40,60,40,5,580.399999976158
"6155",4384320,"Binoc","Fitts's Law","right","3","pos4Size2",74,74,26,74,10,820.399999976158
"6156",4384320,"Binoc","Fitts's Law","right","3","pos5Size2",8,46,92,46,10,700
"6157",4384320,"Binoc","Fitts's Law","right","3","pos3Size1",41,71,59,71,20,648.899999976158
"6158",4384320,"Binoc","Fitts's Law","right","3","pos4Size1",74,74,26,74,20,664.899999976158
"6159",4384320,"Binoc","Fitts's Law","right","3","pos5Size3",8,46,92,46,5,716.600000023842
"6160",4384320,"Binoc","Fitts's Law","right","3","pos4Size3",74,74,26,74,5,1027.5
"6161",4384320,"Binoc","Fitts's Law","right","3","pos1Size2",40,40,60,40,10,692.899999976158
"6162",4384320,"Binoc","Fitts's Law","right","3","pos3Size2",41,71,59,71,10,762.899999976158
"6163",4384320,"Binoc","Fitts's Law","right","3","pos1Size1",40,40,60,40,20,457
"6164",4384320,"Binoc","Fitts's Law","right","3","pos3Size3",41,71,59,71,5,672.899999976158
"6165",4384320,"Binoc","Fitts's Law","right","3","pos5Size1",8,46,92,46,20,553.599999904633
"6166",4384320,"Binoc","Fitts's Law","right","4","pos4Size1",74,74,26,74,20,678.700000047684
"6167",4384320,"Binoc","Fitts's Law","right","4","pos5Size2",8,46,92,46,10,569.200000047684
"6168",4384320,"Binoc","Fitts's Law","right","4","pos1Size2",40,40,60,40,10,584.700000047684
"6169",4384320,"Binoc","Fitts's Law","right","4","pos1Size1",40,40,60,40,20,530.799999952316
"6170",4384320,"Binoc","Fitts's Law","right","4","pos2Size2",20,25,80,25,10,664.700000047684
