Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,structure,displayR,xR,yR,xL,yL,size,displayL
206,1633943657949,11/10/2021 09:14:17,1633943657202,1,11/10/2021 10:14:17,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,106,7,1,noTarget,Zone1,response_button_image,865.5999999940395,,,orangeSquare.png,1,0,1,0,,,,,7,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
207,1633943659184,11/10/2021 09:14:19,1633943658373,1,11/10/2021 10:14:18,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,106,7,2,target,Zone2,response_button_image,1166.0999999940395,,,redSquare.png,1,0,1,0,,,,,7,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
208,1633943659184,11/10/2021 09:14:19,1633943659310,1,11/10/2021 10:14:19,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,104,7,1,noTarget,Zone1,response_button_image,929.8000000119209,,,orangeSquare.png,1,0,1,0,,,,,7,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
209,1633943660027,11/10/2021 09:14:20,1633943660234,1,11/10/2021 10:14:20,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,104,7,2,target,Zone2,response_button_image,918.6999999880791,,,redSquare.png,1,0,1,0,,,,,7,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
210,1633943661012,11/10/2021 09:14:21,1633943661066,1,11/10/2021 10:14:21,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,103,7,1,noTarget,Zone1,response_button_image,824.6000000238419,,,orangeSquare.png,1,0,1,0,,,,,7,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
211,1633943662015,11/10/2021 09:14:22,1633943661880,1,11/10/2021 10:14:21,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,103,7,2,target,Zone2,response_button_image,809.5999999940395,,,redSquare.png,1,0,1,0,,,,,7,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
212,1633943663048,11/10/2021 09:14:23,1633943662578,1,11/10/2021 10:14:22,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,94,7,1,noTarget,Zone1,response_button_image,690.5,,,orangeSquare.png,1,0,1,0,,,,,7,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
213,1633943663048,11/10/2021 09:14:23,1633943663210,1,11/10/2021 10:14:23,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,94,7,2,target,Zone2,response_button_image,627,,,redSquare.png,1,0,1,0,,,,,7,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
214,1633943664032,11/10/2021 09:14:24,1633943663846,1,11/10/2021 10:14:23,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,117,8,1,noTarget,Zone1,response_button_image,629.4000000059605,,,orangeSquare.png,1,0,1,0,,,,,8,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
215,1633943665044,11/10/2021 09:14:25,1633943664559,1,11/10/2021 10:14:24,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,117,8,2,target,Zone2,response_button_image,707.3000000119209,,,redSquare.png,1,0,1,0,,,,,8,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
216,1633943665044,11/10/2021 09:14:25,1633943665310,1,11/10/2021 10:14:25,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,109,8,1,noTarget,Zone1,response_button_image,744.5,,,orangeSquare.png,1,0,1,0,,,,,8,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
217,1633943666044,11/10/2021 09:14:26,1633943665827,1,11/10/2021 10:14:25,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,109,8,2,target,Zone2,response_button_image,506.89999997615814,,,redSquare.png,1,0,1,0,,,,,8,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
218,1633943667110,11/10/2021 09:14:27,1633943666593,1,11/10/2021 10:14:26,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,119,8,1,noTarget,Zone1,response_button_image,752.7000000178814,,,orangeSquare.png,1,0,1,0,,,,,8,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
219,1633943667110,11/10/2021 09:14:27,1633943667264,1,11/10/2021 10:14:27,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,119,8,2,target,Zone2,response_button_image,663.6999999880791,,,redSquare.png,1,0,1,0,,,,,8,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
220,1633943668320,11/10/2021 09:14:28,1633943667949,1,11/10/2021 10:14:27,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,121,8,1,noTarget,Zone1,response_button_image,670.0999999940395,,,orangeSquare.png,1,0,1,0,,,,,8,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
221,1633943669086,11/10/2021 09:14:29,1633943669056,1,11/10/2021 10:14:29,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,121,8,2,target,Zone2,response_button_image,1101.7999999821186,,,redSquare.png,1,0,1,0,,,,,8,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
222,1633943670072,11/10/2021 09:14:30,1633943670328,1,11/10/2021 10:14:30,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,116,8,1,noTarget,Zone1,response_button_image,1264.4000000059605,,,orangeSquare.png,1,0,1,0,,,,,8,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
223,1633943671064,11/10/2021 09:14:31,1633943671387,1,11/10/2021 10:14:31,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,116,8,2,target,Zone2,response_button_image,1054.9000000059605,,,redSquare.png,1,0,1,0,,,,,8,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
224,1633943672063,11/10/2021 09:14:32,1633943672250,1,11/10/2021 10:14:32,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,113,8,1,noTarget,Zone1,response_button_image,851.6999999880791,,,orangeSquare.png,1,0,1,0,,,,,8,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
225,1633943673064,11/10/2021 09:14:33,1633943673143,1,11/10/2021 10:14:33,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,113,8,2,target,Zone2,response_button_image,885.9000000059605,,,redSquare.png,1,0,1,0,,,,,8,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
226,1633943674077,11/10/2021 09:14:34,1633943673861,1,11/10/2021 10:14:33,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,115,8,1,noTarget,Zone1,response_button_image,711.5,,,orangeSquare.png,1,0,1,0,,,,,8,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
227,1633943675095,11/10/2021 09:14:35,1633943675270,1,11/10/2021 10:14:35,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,115,8,2,target,Zone2,response_button_image,1404.2999999821186,,,redSquare.png,1,0,1,0,,,,,8,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
228,1633943676081,11/10/2021 09:14:36,1633943676201,1,11/10/2021 10:14:36,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,114,8,1,noTarget,Zone1,response_button_image,924.2999999821186,,,orangeSquare.png,1,0,1,0,,,,,8,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
229,1633943677175,11/10/2021 09:14:37,1633943676912,1,11/10/2021 10:14:36,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,114,8,2,target,Zone2,response_button_image,703.4000000059605,,,redSquare.png,1,0,1,0,,,,,8,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
230,1633943678275,11/10/2021 09:14:38,1633943677609,1,11/10/2021 10:14:37,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,108,8,1,noTarget,Zone1,response_button_image,682.6999999880791,,,orangeSquare.png,1,0,1,0,,,,,8,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
231,1633943678275,11/10/2021 09:14:38,1633943678410,1,11/10/2021 10:14:38,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,108,8,2,target,Zone2,response_button_image,798,,,redSquare.png,1,0,1,0,,,,,8,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
232,1633943679222,11/10/2021 09:14:39,1633943679407,1,11/10/2021 10:14:39,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,122,8,1,noTarget,Zone1,response_button_image,991.5999999940395,,,orangeSquare.png,1,0,1,0,,,,,8,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
233,1633943680102,11/10/2021 09:14:40,1633943680274,1,11/10/2021 10:14:40,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,122,8,2,target,Zone2,response_button_image,858.7000000178814,,,redSquare.png,1,0,1,0,,,,,8,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
234,1633943681260,11/10/2021 09:14:41,1633943681663,1,11/10/2021 10:14:41,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,120,8,1,noTarget,Zone1,response_button_image,1382.5,,,orangeSquare.png,1,0,1,0,,,,,8,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
235,1633943682292,11/10/2021 09:14:42,1633943682703,1,11/10/2021 10:14:42,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,120,8,2,target,Zone2,response_button_image,1035.0999999940395,,,redSquare.png,1,0,1,0,,,,,8,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
236,1633943683529,11/10/2021 09:14:43,1633943683937,1,11/10/2021 10:14:43,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,112,8,1,noTarget,Zone1,response_button_image,1226.0999999940395,,,orangeSquare.png,1,0,1,0,,,,,8,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
237,1633943684254,11/10/2021 09:14:44,1633943684645,1,11/10/2021 10:14:44,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,112,8,2,target,Zone2,response_button_image,702.5,,,redSquare.png,1,0,1,0,,,,,8,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
238,1633943685280,11/10/2021 09:14:45,1633943685678,1,11/10/2021 10:14:45,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,111,8,1,noTarget,Zone1,response_button_image,1025,,,orangeSquare.png,1,0,1,0,,,,,8,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
239,1633943686271,11/10/2021 09:14:46,1633943686668,1,11/10/2021 10:14:46,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,111,8,2,target,Zone2,response_button_image,983.8000000119209,,,redSquare.png,1,0,1,0,,,,,8,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
240,1633943687958,11/10/2021 09:14:47,1633943688305,1,11/10/2021 10:14:48,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,118,8,1,noTarget,Zone1,response_button_image,1630.5,,,orangeSquare.png,1,0,1,0,,,,,8,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
241,1633943688911,11/10/2021 09:14:48,1633943689227,1,11/10/2021 10:14:49,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,118,8,2,target,Zone2,response_button_image,917.0999999940395,,,redSquare.png,1,0,1,0,,,,,8,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
242,1633943689812,11/10/2021 09:14:49,1633943690128,1,11/10/2021 10:14:50,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,110,8,1,noTarget,Zone1,response_button_image,895.7000000178814,,,orangeSquare.png,1,0,1,0,,,,,8,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
243,1633943690380,11/10/2021 09:14:50,1633943690787,1,11/10/2021 10:14:50,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,110,8,2,target,Zone2,response_button_image,653.4000000059605,,,redSquare.png,1,0,1,0,,,,,8,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
244,1633943691140,11/10/2021 09:14:51,1633943690795,1,11/10/2021 10:14:50,53563,20,task-osyu,,16292017,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,,,END TASK,,,,,218113,,,,,0,1,0,,,,,,,,,,,,,,,
1,1636898564701,14/11/2021 14:02:44,1636898574791,0,14/11/2021 14:02:54,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1536x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1636898570956,14/11/2021 14:02:50,1636898581127,0,14/11/2021 14:03:01,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,1,1,1,Screen 1,advancementZone,continue_button,6260,,,,,0,1,0,,,,,,introduction,,introduction,,,,,,,introduction
3,1636898574145,14/11/2021 14:02:54,1636898584315,0,14/11/2021 14:03:04,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,5,1,1,noTarget,Zone1,response_button_image,3167,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
4,1636898575982,14/11/2021 14:02:55,1636898586138,0,14/11/2021 14:03:06,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,5,1,2,target,Zone2,response_button_image,1812.2000000001863,,,redSquare.png,1,0,1,0,,,,,1,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
5,1636898578466,14/11/2021 14:02:58,1636898588615,0,14/11/2021 14:03:08,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,4,1,1,noTarget,Zone1,response_button_image,2462.3000000002794,,,orangeSquare.png,1,0,1,0,,,,,1,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
6,1636898579769,14/11/2021 14:02:59,1636898589931,0,14/11/2021 14:03:09,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,4,1,2,target,Zone2,response_button_image,1307.1000000000931,,,redSquare.png,1,0,1,0,,,,,1,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
7,1636898581924,14/11/2021 14:03:01,1636898592057,0,14/11/2021 14:03:12,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,13,1,1,noTarget,Zone1,response_button_image,2112.2999999998137,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
8,1636898583478,14/11/2021 14:03:03,1636898593628,0,14/11/2021 14:03:13,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,13,1,2,target,Zone2,response_button_image,1563.1000000000931,,,redSquare.png,1,0,1,0,,,,,1,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
9,1636898584802,14/11/2021 14:03:04,1636898594955,0,14/11/2021 14:03:14,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,12,1,1,noTarget,Zone1,response_button_image,1313.1000000000931,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
10,1636898586945,14/11/2021 14:03:06,1636898597100,0,14/11/2021 14:03:17,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,12,1,2,target,Zone2,response_button_image,2137.899999999907,,,redSquare.png,1,0,1,0,,,,,1,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
11,1636898588882,14/11/2021 14:03:08,1636898599013,0,14/11/2021 14:03:19,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,7,1,1,noTarget,Zone1,response_button_image,1898.8999999999069,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
12,1636898590304,14/11/2021 14:03:10,1636898600456,0,14/11/2021 14:03:20,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,7,1,2,target,Zone2,response_button_image,1436.3999999999069,,,redSquare.png,1,0,1,0,,,,,1,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
13,1636898591929,14/11/2021 14:03:11,1636898602093,0,14/11/2021 14:03:22,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,15,1,1,noTarget,Zone1,response_button_image,1617.3999999999069,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
14,1636898593783,14/11/2021 14:03:13,1636898603938,0,14/11/2021 14:03:23,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,15,1,2,target,Zone2,response_button_image,1836.8999999999069,,,redSquare.png,1,0,1,0,,,,,1,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
15,1636898595596,14/11/2021 14:03:15,1636898605751,0,14/11/2021 14:03:25,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,11,1,1,noTarget,Zone1,response_button_image,1801.6000000000931,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
16,1636898596908,14/11/2021 14:03:16,1636898607067,0,14/11/2021 14:03:27,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,11,1,2,target,Zone2,response_button_image,1308.6999999997206,,,redSquare.png,1,0,1,0,,,,,1,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
17,1636898598374,14/11/2021 14:03:18,1636898608541,0,14/11/2021 14:03:28,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,14,1,1,noTarget,Zone1,response_button_image,1456.1000000000931,,,orangeSquare.png,1,0,1,0,,,,,1,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
18,1636898600335,14/11/2021 14:03:20,1636898610490,0,14/11/2021 14:03:30,53563,20,task-osyu,,17143903,BLIND,5063232,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1536x864,1519x754,,Fitts's Law,8,oneFirst,,,,,163,Right,163,Right,right,right,14,1,2,target,Zone2,response_button_image,1943,,,redSquare.png,1,0,1,0,,,,,1,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
